sample_index,Class_0,Class_1,predicted_label
552,30,-23,0
553,1,0,0
554,17,-13,0
555,30,-30,0
556,10,-6,0
557,12,-16,0
558,15,-15,0
559,2,-6,0
560,12,-16,0
561,22,-19,0
562,5,-1,0
563,16,-17,0
564,27,-21,0
565,30,-30,0
566,30,-30,0
567,6,-7,0
568,17,-7,0
569,-8,-3,1
570,29,-30,0
571,30,-30,0
572,3,-11,0
573,13,-8,0
574,-6,0,1
575,8,2,0
576,1,-9,0
577,9,-6,0
578,-6,-1,1
579,13,-15,0
580,30,-25,0
581,28,-15,0
582,10,-9,0
583,9,-9,0
584,13,-19,0
585,9,0,0
586,25,-30,0
587,8,-11,0
588,30,-30,0
589,23,-22,0
590,6,-10,0
591,7,0,0
592,-1,-2,0
593,14,-5,0
594,19,-30,0
595,-2,1,1
596,22,-14,0
597,21,-30,0
598,-6,2,1
599,21,-30,0
600,9,-14,0
601,17,-12,0
602,3,3,0
603,7,-5,0
604,7,-18,0
605,18,-1,0
606,4,1,0
607,0,-8,0
608,-5,-5,0
609,10,-5,0
610,30,-30,0
611,10,0,0
612,30,-30,0
613,1,-4,0
614,5,-1,0
615,6,-8,0
616,2,-3,0
617,30,-30,0
618,30,-30,0
619,28,-21,0
620,3,-8,0
621,24,-11,0
622,22,-6,0
623,30,-30,0
624,2,-2,0
625,6,-5,0
626,11,-6,0
627,16,-13,0
628,14,-10,0
629,0,-1,0
630,10,1,0
631,11,-19,0
632,9,-4,0
633,15,-10,0
634,8,-3,0
635,30,-29,0
636,5,-4,0
637,10,-10,0
638,10,-16,0
639,7,-11,0
640,10,-11,0
641,30,-30,0
642,15,-22,0
643,5,-4,0
644,8,-3,0
645,13,-14,0
646,-2,15,1
647,16,-18,0
648,12,-13,0
649,-1,-9,0
650,10,-13,0
651,17,-13,0
652,-7,-1,1
653,14,-20,0
654,30,-30,0
655,9,-3,0
656,20,-17,0
657,12,-12,0
658,1,-16,0
659,9,-1,0
660,6,-5,0
661,24,-19,0
662,19,-10,0
663,2,1,0
664,10,-19,0
665,8,-5,0
666,8,-13,0
667,15,-23,0
668,3,-1,0
669,13,-14,0
670,19,-22,0
671,-6,4,1
672,16,-20,0
673,-8,4,1
674,16,-13,0
675,2,-3,0
676,20,-15,0
677,24,-10,0
678,12,-9,0
679,21,-11,0
680,-1,3,1
681,25,-24,0
682,5,1,0
683,11,-9,0
684,-4,4,1
685,-4,-3,1
686,-2,-1,1
687,9,-6,0
688,20,-30,0
689,15,-14,0
690,-8,-1,1
691,8,-14,0
692,2,-1,0
693,-1,-2,0
694,-2,-15,0
695,5,-19,0
696,0,2,1
697,11,-13,0
698,-3,7,1
699,16,-14,0
700,13,-13,0
701,30,-30,0
702,30,-30,0
703,9,-17,0
704,24,-23,0
705,-10,9,1
706,9,-1,0
707,0,-12,0
708,15,-23,0
709,30,-29,0
710,30,-30,0
711,16,-15,0
712,3,-15,0
713,30,-30,0
714,25,-25,0
715,3,-8,0
716,30,-30,0
717,19,-18,0
718,27,-30,0
719,7,-4,0
720,19,-22,0
721,-7,5,1
722,11,-10,0
723,22,-12,0
724,20,-19,0
725,10,-2,0
726,-7,-5,1
727,20,-18,0
728,30,-30,0
729,7,-4,0
730,0,-7,0
731,10,-10,0
732,30,-15,0
733,23,-16,0
734,-2,2,1
735,30,-30,0
736,6,-11,0
737,23,-7,0
738,9,-17,0
739,-1,1,1
740,30,-27,0
741,16,-7,0
742,10,-11,0
743,30,-30,0
744,30,-30,0
745,30,-30,0
746,14,-15,0
747,30,-30,0
748,23,-24,0
749,19,-21,0
750,22,-21,0
751,30,-30,0
752,30,-30,0
753,30,-15,0
754,0,4,1
755,27,-23,0
756,17,-2,0
757,30,-22,0
758,18,-18,0
759,-8,2,1
760,16,-5,0
761,10,-1,0
762,8,-8,0
763,19,-20,0
764,3,-5,0
765,9,-3,0
766,25,-11,0
767,8,-13,0
768,12,-16,0
769,10,-4,0
770,18,-7,0
771,-5,0,1
772,13,-7,0
773,6,-5,0
774,24,-24,0
775,11,-13,0
776,17,-27,0
777,11,-8,0
778,-9,-5,1
779,-2,-8,0
780,14,-13,0
781,22,-18,0
782,12,-12,0
783,7,6,0
784,9,-14,0
785,30,-30,0
786,-4,4,1
787,30,-30,0
788,30,-30,0
789,5,-6,0
790,-3,-1,1
791,22,-20,0
792,-5,-3,1
793,12,-14,0
794,2,3,1
795,26,-15,0
796,30,-30,0
797,0,-4,0
798,12,-10,0
799,-3,1,1
800,13,-22,0
801,1,2,1
802,16,-21,0
803,3,-9,0
804,7,-14,0
805,21,-26,0
806,16,-17,0
807,23,-17,0
808,15,-9,0
809,11,-19,0
810,30,-30,0
811,16,-15,0
812,14,-9,0
813,30,-30,0
814,11,-12,0
815,25,-30,0
816,14,-14,0
817,2,-4,0
818,17,-23,0
819,30,-30,0
820,25,-16,0
821,4,-10,0
822,19,-23,0
823,3,0,0
824,30,-30,0
825,12,-22,0
826,19,-24,0
827,15,-8,0
828,2,1,0
829,25,-25,0
830,12,-14,0
831,2,-4,0
832,6,-20,0
833,9,-19,0
834,30,-30,0
835,13,-3,0
836,30,-13,0
837,10,-2,0
838,2,-1,0
839,22,-13,0
840,15,-10,0
841,27,-13,0
842,5,-11,0
843,4,-4,0
844,4,-3,0
845,23,-17,0
846,15,-11,0
847,8,-20,0
848,20,-15,0
849,15,-15,0
850,30,-30,0
851,3,-5,0
852,16,-20,0
853,25,-29,0
854,5,-6,0
855,2,-11,0
856,30,-30,0
857,30,-30,0
858,6,-3,0
859,30,-21,0
860,9,-12,0
861,18,-17,0
862,5,-13,0
863,24,-20,0
864,-1,0,1
865,13,0,0
866,20,-14,0
867,30,-30,0
868,-9,4,1
869,3,4,1
870,15,-3,0
871,17,-12,0
872,21,-7,0
873,27,-26,0
874,26,-22,0
875,-3,3,1
876,0,-7,0
877,-4,-5,0
878,18,-23,0
879,30,-30,0
880,9,-3,0
881,30,-30,0
882,8,-11,0
883,2,-3,0
884,5,-1,0
885,30,-30,0
886,15,-14,0
887,5,-3,0
888,-1,-4,0
889,15,-4,0
890,30,-20,0
891,3,-12,0
892,30,-30,0
893,14,-9,0
894,2,-2,0
895,30,-30,0
896,12,-17,0
897,1,7,1
898,25,-17,0
899,-3,8,1
900,-3,0,1
901,11,-18,0
902,30,-30,0
903,28,-12,0
904,10,-6,0
905,9,-16,0
906,23,-5,0
907,21,-6,0
908,30,-30,0
909,26,-18,0
910,7,-3,0
911,30,-30,0
912,30,-30,0
913,15,-1,0
914,15,-8,0
915,9,-10,0
916,28,-20,0
917,-4,4,1
918,11,1,0
919,11,-11,0
920,11,-5,0
921,28,-30,0
922,5,2,0
923,21,-27,0
924,12,-7,0
925,24,-17,0
926,-1,5,1
927,10,-9,0
928,5,-3,0
929,-10,7,1
930,30,-30,0
931,2,-1,0
932,8,-11,0
933,17,-21,0
934,29,-29,0
935,6,-6,0
936,4,-7,0
937,30,-30,0
938,16,-25,0
939,-1,-3,0
940,4,-3,0
941,0,-2,0
942,10,-8,0
943,17,-19,0
944,20,-20,0
945,15,-12,0
946,4,-2,0
947,30,-30,0
948,10,-11,0
949,-1,-2,0
950,8,-3,0
951,30,-30,0
952,23,-25,0
953,4,-3,0
954,4,-4,0
955,30,-30,0
956,29,-14,0
957,14,-17,0
958,4,-6,0
959,24,-20,0
960,30,-30,0
961,-8,4,1
962,9,-12,0
963,30,-30,0
964,7,-15,0
965,8,-5,0
966,9,-1,0
967,30,-30,0
968,28,-27,0
969,1,-19,0
970,30,-30,0
971,14,-18,0
972,-4,1,1
973,19,-18,0
974,30,-30,0
975,26,-24,0
976,19,-22,0
977,9,-8,0
978,3,2,0
979,7,-7,0
980,24,-23,0
981,13,0,0
982,24,-24,0
983,25,-23,0
984,18,-11,0
985,4,-10,0
986,6,-6,0
987,2,-14,0
988,11,-14,0
989,12,-14,0
990,28,-30,0
991,11,-14,0
992,-8,-2,1
993,15,-26,0
994,2,2,0
995,7,-6,0
996,5,-4,0
997,19,-14,0
998,9,-3,0
999,13,-12,0
1000,26,-17,0
1001,1,0,0
1002,5,-5,0
1003,16,-14,0
1004,-4,10,1
1005,0,-1,0
1006,1,5,1
1007,1,-5,0
1008,-1,-9,0
1009,11,-11,0
1010,22,-15,0
1011,24,-9,0
1012,12,-7,0
1013,19,-17,0
1014,6,-5,0
1015,9,-19,0
1016,21,-16,0
1017,18,-9,0
1018,7,-9,0
1019,28,-30,0
1020,30,-30,0
1021,7,-7,0
1022,-1,-5,0
1023,1,-8,0
1024,7,-2,0
1025,30,-30,0
1026,4,-9,0
1027,15,-16,0
1028,2,-7,0
1029,17,-19,0
1030,30,-30,0
1031,14,-15,0
1032,30,-30,0
1033,0,0,0
1034,15,-8,0
1035,1,-3,0
1036,9,-9,0
1037,23,-14,0
1038,-2,0,1
1039,30,-30,0
1040,6,-2,0
1041,10,-13,0
1042,0,-2,0
1043,13,-2,0
1044,7,-12,0
1045,28,-15,0
1046,14,-3,0
1047,14,-14,0
1048,30,-28,0
1049,22,-22,0
1050,6,-1,0
1051,8,-6,0
1052,4,-14,0
1053,12,-18,0
1054,11,-2,0
1055,-1,-4,0
1056,30,-30,0
1057,7,-20,0
1058,7,-12,0
1059,16,-9,0
1060,22,-9,0
1061,8,-16,0
1062,28,-30,0
1063,18,-20,0
1064,9,6,0
1065,21,-30,0
1066,8,-9,0
1067,30,-23,0
1068,9,-6,0
1069,12,-15,0
1070,23,-26,0
1071,-1,-6,0
1072,-5,7,1
1073,14,-12,0
1074,-2,1,1
1075,19,-13,0
1076,9,-1,0
1077,19,-18,0
1078,-2,3,1
1079,20,-19,0
1080,-7,1,1
1081,7,-4,0
1082,20,-17,0
1083,28,-28,0
1084,13,-17,0
1085,18,-13,0
1086,30,-30,0
1087,2,-4,0
1088,2,2,0
1089,0,2,1
1090,28,-29,0
1091,24,-17,0
1092,0,-7,0
1093,5,-6,0
1094,0,8,1
1095,2,-8,0
1096,16,-12,0
1097,14,-6,0
1098,12,-3,0
1099,13,-13,0
1100,27,-30,0
1101,17,-15,0
1102,30,-30,0
1103,7,-13,0
1104,30,-30,0
1105,18,-19,0
1106,3,-6,0
1107,5,-6,0
1108,28,-26,0
1109,22,-30,0
1110,3,-1,0
1111,30,-25,0
1112,7,-6,0
1113,30,-30,0
1114,6,-9,0
1115,11,-10,0
1116,-1,8,1
1117,30,-30,0
1118,19,-18,0
1119,30,-28,0
1120,6,3,0
1121,18,-24,0
1122,18,-18,0
1123,30,-25,0
1124,28,-30,0
1125,11,-11,0
1126,30,-24,0
1127,30,-30,0
1128,3,-16,0
1129,2,-4,0
1130,22,-15,0
1131,25,-30,0
1132,1,-4,0
1133,11,3,0
1134,-4,4,1
1135,9,-10,0
1136,16,-11,0
1137,18,-16,0
1138,-4,-7,0
1139,19,-16,0
1140,17,-12,0
1141,23,-23,0
1142,15,-13,0
1143,30,-30,0
1144,30,-30,0
1145,14,-20,0
1146,30,-28,0
1147,13,-13,0
1148,18,-8,0
1149,14,-8,0
1150,26,-17,0
1151,4,-20,0
1152,30,-30,0
1153,26,-8,0
1154,29,-30,0
1155,20,-5,0
1156,19,-28,0
1157,-4,-1,1
1158,9,-4,0
1159,11,-14,0
1160,18,-10,0
1161,17,-22,0
1162,13,-8,0
1163,12,-15,0
1164,30,-30,0
1165,30,-30,0
1166,5,-5,0
1167,15,-20,0
1168,7,-13,0
1169,30,-30,0
1170,22,-22,0
1171,-10,6,1
1172,12,-10,0
1173,1,-1,0
1174,1,2,1
1175,15,-14,0
1176,26,-30,0
1177,20,-13,0
1178,19,-19,0
1179,23,-25,0
1180,4,-2,0
1181,4,5,1
1182,22,-15,0
1183,-1,-2,0
1184,16,-14,0
1185,-14,-2,1
1186,0,-4,0
1187,30,-26,0
1188,3,-3,0
1189,5,-11,0
1190,9,-2,0
1191,10,-26,0
1192,-1,1,1
1193,26,-16,0
1194,30,-30,0
1195,-4,-1,1
1196,30,-30,0
1197,6,5,0
1198,30,-30,0
1199,3,-3,0
1200,16,-10,0
1201,29,-22,0
1202,11,-20,0
1203,2,1,0
1204,11,-14,0
1205,10,-13,0
1206,30,-30,0
1207,0,0,0
1208,8,0,0
1209,30,-30,0
1210,30,-30,0
1211,27,-16,0
1212,2,-1,0
1213,26,-26,0
1214,0,1,1
1215,12,-12,0
1216,-15,1,1
1217,30,-30,0
1218,25,-20,0
1219,4,0,0
1220,30,-30,0
1221,1,-5,0
1222,2,-6,0
1223,11,-12,0
1224,23,-30,0
1225,-1,4,1
1226,12,-17,0
1227,14,-16,0
1228,4,-5,0
1229,30,-30,0
1230,27,-23,0
1231,29,-8,0
1232,18,-9,0
1233,6,-8,0
1234,30,-30,0
1235,30,-30,0
1236,6,-5,0
1237,6,-9,0
1238,13,-13,0
1239,22,-16,0
1240,8,-9,0
1241,20,-19,0
1242,30,-30,0
1243,8,-5,0
1244,5,-9,0
1245,-3,1,1
1246,-7,2,1
1247,25,-27,0
1248,30,-30,0
1249,30,-30,0
1250,19,-8,0
1251,30,-20,0
1252,22,-22,0
1253,3,-7,0
1254,30,-30,0
1255,3,-7,0
1256,-5,-7,0
1257,15,-18,0
1258,3,-5,0
1259,21,-13,0
1260,23,-14,0
1261,16,-10,0
1262,10,-9,0
1263,11,-5,0
1264,6,-4,0
1265,6,-11,0
1266,22,-22,0
1267,17,-12,0
1268,-3,12,1
1269,26,-20,0
1270,6,-14,0
1271,-3,-3,0
1272,28,-30,0
1273,14,-23,0
1274,-4,2,1
1275,3,-4,0
1276,8,-14,0
1277,30,-30,0
1278,30,-30,0
1279,-1,13,1
1280,-1,-8,0
1281,4,-9,0
1282,1,-6,0
1283,16,-14,0
1284,16,-20,0
1285,12,-5,0
1286,2,2,0
1287,30,-30,0
1288,9,-13,0
1289,30,-23,0
1290,0,4,1
1291,30,-30,0
1292,5,-8,0
1293,0,-4,0
1294,6,-6,0
1295,30,-30,0
1296,21,-24,0
1297,25,-30,0
1298,25,-27,0
1299,30,-30,0
1300,3,3,0
1301,24,-23,0
1302,24,-20,0
1303,7,-7,0
1304,-1,-10,0
1305,30,-30,0
1306,8,0,0
1307,6,-7,0
1308,10,-10,0
1309,7,-6,0
1310,2,-1,0
1311,29,-24,0
1312,11,-3,0
1313,4,-11,0
1314,2,-11,0
1315,10,0,0
1316,-2,-4,0
1317,1,1,0
1318,30,-30,0
1319,11,-16,0
1320,1,-3,0
1321,27,-30,0
1322,30,-30,0
1323,25,-28,0
1324,6,-10,0
1325,30,-24,0
1326,21,-13,0
1327,24,-30,0
1328,7,-19,0
1329,5,1,0
1330,2,-1,0
1331,0,9,1
1332,18,-12,0
1333,30,-14,0
1334,30,-30,0
1335,21,-17,0
1336,17,-3,0
1337,30,-30,0
1338,25,-21,0
1339,29,-30,0
1340,18,-23,0
1341,30,-19,0
1342,5,-6,0
1343,17,-18,0
1344,12,-12,0
1345,-2,-1,1
1346,30,-30,0
1347,24,-20,0
1348,21,-20,0
1349,6,0,0
1350,2,-2,0
1351,-7,1,1
1352,2,-7,0
1353,24,-15,0
1354,30,-30,0
1355,1,0,0
1356,30,-30,0
1357,8,-17,0
1358,12,-8,0
1359,12,-7,0
1360,30,-29,0
1361,1,-5,0
1362,22,-24,0
1363,16,-2,0
1364,30,-30,0
1365,12,-16,0
1366,13,-12,0
1367,0,-6,0
1368,21,-29,0
1369,15,-11,0
1370,6,0,0
1371,1,2,1
1372,16,-14,0
1373,2,1,0
1374,27,-19,0
1375,1,4,1
1376,-7,5,1
1377,22,-18,0
1378,18,-22,0
1379,12,-20,0
1380,22,-16,0
1381,30,-30,0
1382,20,-6,0
1383,30,-27,0
1384,-5,3,1
1385,25,-23,0
1386,30,-30,0
1387,25,-30,0
1388,23,-16,0
1389,10,-14,0
1390,11,-8,0
1391,30,-30,0
1392,5,-10,0
1393,6,-1,0
1394,14,-14,0
1395,1,-6,0
1396,6,-3,0
1397,4,-10,0
1398,26,-26,0
1399,10,4,0
1400,4,-5,0
1401,14,-16,0
1402,30,-30,0
1403,14,-15,0
1404,22,-13,0
1405,7,-6,0
1406,16,-19,0
1407,14,-18,0
1408,25,-30,0
1409,14,-15,0
1410,25,-27,0
1411,12,-8,0
1412,30,-30,0
1413,30,-30,0
1414,30,-27,0
1415,18,-18,0
1416,6,-12,0
1417,14,-12,0
1418,30,-30,0
1419,14,-10,0
1420,6,3,0
1421,28,-20,0
1422,11,-20,0
1423,30,-29,0
1424,14,-25,0
1425,-10,3,1
1426,8,-23,0
1427,30,-30,0
1428,-4,-2,1
1429,27,-22,0
1430,14,-20,0
1431,22,-20,0
1432,19,-9,0
1433,2,-3,0
1434,-2,0,1
1435,30,-30,0
1436,14,-16,0
1437,28,-29,0
1438,9,-1,0
1439,22,-25,0
1440,4,0,0
1441,13,0,0
1442,16,-10,0
1443,11,-9,0
1444,23,-20,0
1445,7,-4,0
1446,3,-17,0
1447,7,-14,0
1448,30,-22,0
1449,3,0,0
1450,30,-22,0
1451,2,-6,0
1452,2,4,1
1453,21,-18,0
1454,30,-30,0
1455,13,-5,0
1456,20,-15,0
1457,7,-5,0
1458,30,-30,0
1459,12,-12,0
1460,0,16,1
1461,7,5,0
1462,7,-15,0
1463,8,1,0
1464,19,-9,0
1465,3,-5,0
1466,30,-30,0
1467,17,-13,0
1468,18,-19,0
1469,22,-28,0
1470,10,-23,0
1471,3,1,0
1472,22,-30,0
1473,10,-21,0
1474,4,-23,0
1475,22,-12,0
1476,11,-14,0
1477,14,-9,0
1478,21,-19,0
1479,-1,3,1
1480,4,-13,0
1481,5,-10,0
1482,30,-29,0
1483,30,-30,0
1484,30,-22,0
1485,4,-3,0
1486,14,-21,0
1487,10,-5,0
1488,12,-4,0
1489,11,-6,0
1490,11,-11,0
1491,19,-21,0
1492,30,-25,0
1493,7,1,0
1494,5,-5,0
1495,0,-2,0
1496,30,-30,0
1497,12,-12,0
1498,11,-8,0
1499,11,0,0
