sample_index,Class_0,Class_1,predicted_label
734,3,1,0
735,16,-18,0
736,1,-3,0
737,13,1,0
738,14,-8,0
739,-3,2,1
740,1,-1,0
741,7,-1,0
742,4,0,0
743,4,-2,0
744,20,-12,0
745,20,-19,0
746,3,-2,0
747,20,-20,0
748,13,-13,0
749,13,-10,0
750,5,-5,0
751,14,-20,0
752,18,-20,0
753,16,-13,0
754,2,-4,0
755,20,-17,0
756,11,-8,0
757,20,-16,0
758,6,-2,0
759,1,-3,0
760,2,-3,0
761,-5,-3,1
762,2,4,1
763,8,-5,0
764,-1,-1,0
765,1,-1,0
766,14,-7,0
767,8,-3,0
768,-1,-6,0
769,6,-5,0
770,3,-7,0
771,2,-3,0
772,10,-2,0
773,-1,6,1
774,14,-10,0
775,5,-1,0
776,6,-1,0
777,7,-8,0
778,2,1,0
779,4,-2,0
780,9,-6,0
781,5,1,0
782,3,-7,0
783,0,-6,0
784,13,-8,0
785,15,-14,0
786,2,2,0
787,20,-18,0
788,20,-20,0
789,6,1,0
790,-1,0,1
791,12,-2,0
792,1,0,0
793,4,-9,0
794,-4,-1,1
795,3,1,0
796,16,-19,0
797,6,-8,0
798,1,1,0
799,3,-3,0
800,9,-8,0
801,2,-3,0
802,13,-10,0
803,-4,-3,1
804,7,-2,0
805,3,-5,0
806,1,-1,0
807,6,-1,0
808,10,-8,0
809,9,-10,0
810,19,-20,0
811,-2,-7,0
812,2,-1,0
813,20,-18,0
814,10,-11,0
815,16,-9,0
816,4,-1,0
817,2,-8,0
818,11,-9,0
819,20,-20,0
820,4,-2,0
821,3,-8,0
822,10,-4,0
823,0,-2,0
824,20,-18,0
825,2,-10,0
826,14,-8,0
827,7,-4,0
828,1,-2,0
829,8,-9,0
830,1,-6,0
831,1,-7,0
832,8,-6,0
833,11,-13,0
834,20,-17,0
835,9,-6,0
836,6,-10,0
837,6,-5,0
838,4,1,0
839,3,-3,0
840,6,-1,0
841,3,-3,0
842,4,0,0
843,2,0,0
844,2,-5,0
845,-1,-1,0
846,2,-5,0
847,11,-7,0
848,1,-10,0
849,7,-4,0
850,8,-19,0
851,2,-1,0
852,5,-3,0
853,11,-7,0
854,7,-5,0
855,2,2,0
856,20,-20,0
857,20,-20,0
858,1,-2,0
859,4,-3,0
860,2,3,1
861,1,2,1
862,3,0,0
863,2,-4,0
864,2,0,0
865,-1,0,1
866,13,-7,0
867,18,-19,0
868,1,0,0
869,2,1,0
870,3,1,0
871,6,-11,0
872,-2,-9,0
873,14,-10,0
874,6,-8,0
875,1,1,0
876,5,-3,0
877,1,0,0
878,9,-5,0
879,20,-18,0
880,3,-7,0
881,20,-18,0
882,0,-3,0
883,3,2,0
884,1,1,0
885,20,-12,0
886,11,0,0
887,7,0,0
888,0,2,1
889,3,1,0
890,15,-11,0
891,0,-6,0
892,14,-14,0
893,8,-2,0
894,2,-6,0
895,20,-20,0
896,11,-4,0
897,-2,-1,1
898,6,-9,0
899,0,0,0
900,-1,-1,0
901,4,-1,0
902,3,-4,0
903,1,-6,0
904,3,3,0
905,3,-6,0
906,0,-5,0
907,0,-5,0
908,20,-20,0
909,8,-8,0
910,1,-2,0
911,17,-20,0
912,20,-20,0
913,8,-3,0
914,5,-1,0
915,2,-2,0
916,6,-6,0
917,-3,1,1
918,4,-3,0
919,5,-9,0
920,6,-5,0
921,9,-11,0
922,1,-6,0
923,3,-2,0
924,1,0,0
925,9,-7,0
926,-1,-5,0
927,7,-4,0
928,-1,0,1
929,4,-1,0
930,20,-20,0
931,2,-3,0
932,1,0,0
933,8,-4,0
934,9,-13,0
935,1,-2,0
936,6,-4,0
937,19,-20,0
938,13,-9,0
939,6,-3,0
940,0,-5,0
941,4,1,0
942,4,-2,0
943,1,-5,0
944,7,-2,0
945,7,-7,0
946,5,-2,0
947,19,-16,0
948,-2,-2,0
949,-2,1,1
950,7,-8,0
951,20,-19,0
952,8,-9,0
953,3,1,0
954,3,-1,0
955,18,-20,0
956,7,-7,0
957,10,-5,0
958,2,-3,0
959,10,0,0
960,18,-9,0
961,-1,-2,0
962,2,0,0
963,17,-20,0
964,-4,0,1
965,3,-1,0
966,2,-1,0
967,20,-20,0
968,14,-11,0
969,6,-7,0
970,19,-20,0
971,4,-1,0
972,-4,7,1
973,10,-5,0
974,18,-15,0
975,9,-12,0
976,5,-2,0
977,6,2,0
978,0,2,1
979,0,-1,0
980,15,-13,0
981,1,-2,0
982,5,-3,0
983,14,-12,0
984,3,-4,0
985,4,1,0
986,5,-6,0
987,3,-5,0
988,6,-8,0
989,1,-3,0
990,6,-9,0
991,10,-10,0
992,1,-12,0
993,3,-3,0
994,0,-3,0
995,2,0,0
996,3,3,0
997,4,-8,0
998,-1,-5,0
999,4,2,0
1000,2,-6,0
1001,2,2,0
1002,0,-3,0
1003,4,-2,0
1004,1,-1,0
1005,2,-1,0
1006,3,1,0
1007,5,-5,0
1008,4,1,0
1009,5,-6,0
1010,15,-13,0
1011,11,-11,0
1012,3,-4,0
1013,3,3,0
1014,8,-3,0
1015,7,-4,0
1016,9,-19,0
1017,1,4,1
1018,5,3,0
1019,19,-13,0
1020,11,-17,0
1021,1,-3,0
1022,3,-4,0
1023,1,-2,0
1024,1,-2,0
1025,13,-12,0
1026,3,-1,0
1027,5,-11,0
1028,1,0,0
1029,6,-1,0
1030,12,-18,0
1031,4,-3,0
1032,20,-18,0
1033,1,-2,0
1034,5,-2,0
1035,4,0,0
1036,2,-3,0
1037,3,-1,0
1038,6,0,0
1039,20,-14,0
1040,0,-3,0
1041,1,4,1
1042,3,-1,0
1043,4,-9,0
1044,5,-5,0
1045,8,-10,0
1046,0,-3,0
1047,1,0,0
1048,4,-2,0
1049,4,-12,0
1050,-1,-2,0
1051,8,-4,0
1052,7,0,0
1053,10,-11,0
1054,1,0,0
1055,1,1,0
1056,15,-12,0
1057,3,-4,0
1058,-1,-7,0
1059,0,0,0
1060,10,-5,0
1061,14,-11,0
1062,13,-8,0
1063,14,-6,0
1064,2,-2,0
1065,8,-9,0
1066,-1,-5,0
1067,17,-11,0
1068,4,0,0
1069,3,-5,0
1070,10,-10,0
1071,1,1,0
1072,-1,1,1
1073,1,-1,0
1074,2,1,0
1075,9,-4,0
1076,0,-2,0
1077,5,2,0
1078,-1,-1,0
1079,9,-2,0
1080,-2,1,1
1081,0,-2,0
1082,4,-1,0
1083,7,-7,0
1084,12,-6,0
1085,-1,4,1
1086,3,-7,0
1087,2,-3,0
1088,3,-2,0
1089,2,-3,0
1090,6,-6,0
1091,3,-2,0
1092,2,-1,0
1093,0,-5,0
1094,-1,-2,0
1095,1,-3,0
1096,7,-2,0
1097,3,-1,0
1098,-1,-3,0
1099,4,-7,0
1100,20,-20,0
1101,2,-4,0
1102,2,-5,0
1103,13,-3,0
1104,6,-2,0
1105,3,-4,0
1106,0,1,1
1107,4,-1,0
1108,18,-15,0
1109,17,-9,0
1110,1,-4,0
1111,17,-6,0
1112,-1,-4,0
1113,17,-8,0
1114,8,-3,0
1115,4,-3,0
1116,-1,4,1
1117,18,-20,0
1118,6,-9,0
1119,14,-19,0
1120,-2,-8,0
1121,8,-4,0
1122,4,-2,0
1123,14,-18,0
1124,20,-14,0
1125,8,-9,0
1126,11,-6,0
1127,16,-19,0
1128,1,-2,0
1129,1,0,0
1130,5,3,0
1131,19,-19,0
1132,1,2,1
1133,4,3,0
1134,2,1,0
1135,1,-1,0
1136,0,-5,0
1137,3,-3,0
1138,-4,-5,0
1139,5,-4,0
1140,4,-2,0
1141,5,-1,0
1142,9,-1,0
1143,20,-17,0
1144,20,-8,0
1145,4,-2,0
1146,15,-10,0
1147,7,-6,0
1148,-3,2,1
1149,6,-5,0
1150,8,-7,0
1151,7,1,0
1152,17,-18,0
1153,4,0,0
1154,16,-13,0
1155,11,-5,0
1156,5,-7,0
1157,2,0,0
1158,0,0,0
1159,4,-9,0
1160,6,-2,0
1161,12,-16,0
1162,7,-5,0
1163,10,-4,0
1164,16,-16,0
1165,17,-20,0
1166,0,-5,0
1167,5,-3,0
1168,1,0,0
1169,16,-20,0
1170,1,-5,0
1171,-2,3,1
1172,13,-7,0
1173,3,7,1
1174,3,-1,0
1175,1,-3,0
1176,18,-13,0
1177,5,-2,0
1178,6,-9,0
1179,9,-8,0
1180,4,-1,0
1181,5,-3,0
1182,5,-10,0
1183,2,1,0
1184,9,-12,0
1185,0,-2,0
1186,4,4,0
1187,16,-12,0
1188,6,-8,0
1189,3,0,0
1190,5,-3,0
1191,4,-5,0
1192,2,-3,0
1193,1,0,0
1194,17,-14,0
1195,0,-1,0
1196,18,-16,0
1197,5,-2,0
1198,20,-20,0
1199,2,-2,0
1200,2,-2,0
1201,7,0,0
1202,11,-7,0
1203,2,1,0
1204,11,-6,0
1205,0,-7,0
1206,5,-5,0
1207,3,-4,0
1208,0,1,1
1209,20,-20,0
1210,18,-20,0
1211,7,-11,0
1212,1,-2,0
1213,5,-5,0
1214,3,1,0
1215,9,-8,0
1216,1,4,1
1217,20,-20,0
1218,7,-8,0
1219,4,1,0
1220,16,-16,0
1221,3,2,0
1222,-1,-2,0
1223,1,-3,0
1224,10,-13,0
1225,-3,-1,1
1226,4,-4,0
1227,10,-6,0
1228,1,-2,0
1229,17,-15,0
1230,6,-5,0
1231,3,-5,0
1232,2,-5,0
1233,3,-6,0
1234,4,-6,0
1235,20,-20,0
1236,1,1,0
1237,8,-9,0
1238,5,-1,0
1239,5,-1,0
1240,7,-1,0
1241,7,-4,0
1242,16,-17,0
1243,3,-3,0
1244,6,-7,0
1245,1,-5,0
1246,-1,0,1
1247,12,-4,0
1248,13,-10,0
1249,18,-10,0
1250,-1,6,1
1251,10,-8,0
1252,9,-7,0
1253,4,0,0
1254,13,-15,0
1255,3,-4,0
1256,6,-4,0
1257,8,-5,0
1258,1,-6,0
1259,11,-13,0
1260,6,-12,0
1261,4,-6,0
1262,3,-2,0
1263,6,-7,0
1264,2,1,0
1265,1,-6,0
1266,7,-9,0
1267,5,0,0
1268,0,-3,0
1269,17,-14,0
1270,-1,-3,0
1271,3,-1,0
1272,12,-8,0
1273,9,-3,0
1274,-1,-1,0
1275,6,-1,0
1276,11,-10,0
1277,14,-13,0
1278,20,-18,0
1279,-2,3,1
1280,6,-1,0
1281,5,-3,0
1282,4,-1,0
1283,8,-1,0
1284,6,-11,0
1285,0,-8,0
1286,2,3,1
1287,20,-15,0
1288,-1,-1,0
1289,19,-10,0
1290,8,0,0
1291,15,-12,0
1292,-4,-3,1
1293,0,-2,0
1294,4,-4,0
1295,16,-14,0
1296,17,-15,0
1297,12,-14,0
1298,7,-5,0
1299,20,-20,0
1300,3,-4,0
1301,15,-7,0
1302,17,-6,0
1303,2,3,1
1304,5,-3,0
1305,20,-19,0
1306,-1,-1,0
1307,-2,-3,0
1308,2,2,0
1309,2,3,1
1310,4,-4,0
1311,6,-11,0
1312,-1,-9,0
1313,4,0,0
1314,2,5,1
1315,2,2,0
1316,2,0,0
1317,2,0,0
1318,20,-19,0
1319,6,-4,0
1320,2,1,0
1321,17,-15,0
1322,20,-19,0
1323,17,-17,0
1324,0,-7,0
1325,12,-13,0
1326,11,-3,0
1327,12,-13,0
1328,4,-5,0
1329,2,1,0
1330,-2,0,1
1331,4,4,0
1332,4,1,0
1333,10,-9,0
1334,20,-13,0
1335,-1,-1,0
1336,6,-6,0
1337,19,-20,0
1338,1,4,1
1339,15,-20,0
1340,5,-5,0
1341,12,-20,0
1342,3,0,0
1343,4,-2,0
1344,9,-6,0
1345,-2,2,1
1346,20,-17,0
1347,11,-9,0
1348,14,-9,0
1349,0,-4,0
1350,3,-2,0
1351,1,1,0
1352,2,8,1
1353,7,-6,0
1354,20,-14,0
1355,3,-2,0
1356,19,-20,0
1357,-2,-5,0
1358,1,-2,0
1359,4,0,0
1360,19,-10,0
1361,5,-7,0
1362,15,-11,0
1363,1,-3,0
1364,6,-3,0
1365,4,0,0
1366,3,-1,0
1367,3,2,0
1368,16,-20,0
1369,3,-4,0
1370,6,-6,0
1371,2,-7,0
1372,10,-9,0
1373,1,4,1
1374,4,-7,0
1375,5,-5,0
1376,-2,-2,0
1377,5,-3,0
1378,2,-1,0
1379,12,-4,0
1380,8,-1,0
1381,16,-17,0
1382,1,2,1
1383,14,-15,0
1384,3,0,0
1385,7,-11,0
1386,14,-11,0
1387,19,-17,0
1388,6,-6,0
1389,7,-4,0
1390,5,-4,0
1391,20,-20,0
1392,10,-2,0
1393,-2,0,1
1394,3,-1,0
1395,0,2,1
1396,-2,1,1
1397,-3,2,1
1398,13,-8,0
1399,4,-1,0
1400,2,-3,0
1401,8,-2,0
1402,20,-20,0
1403,2,-2,0
1404,1,-3,0
1405,1,1,0
1406,7,-10,0
1407,6,-6,0
1408,11,-17,0
1409,8,-7,0
1410,5,-5,0
1411,2,1,0
1412,16,-14,0
1413,20,-20,0
1414,8,-6,0
1415,9,-5,0
1416,7,-4,0
1417,-1,1,1
1418,17,-17,0
1419,8,-3,0
1420,4,-9,0
1421,17,-14,0
1422,0,1,1
1423,13,-9,0
1424,7,-7,0
1425,2,0,0
1426,14,-3,0
1427,16,-20,0
1428,1,-1,0
1429,1,0,0
1430,16,-13,0
1431,8,-7,0
1432,5,-9,0
1433,4,0,0
1434,3,-1,0
1435,20,-16,0
1436,3,1,0
1437,20,-16,0
1438,2,-3,0
1439,14,-15,0
1440,-1,-1,0
1441,2,-5,0
1442,9,-3,0
1443,7,-8,0
1444,16,-5,0
1445,3,-9,0
1446,5,-4,0
1447,10,-9,0
1448,12,-9,0
1449,6,-4,0
1450,9,-10,0
1451,4,-3,0
1452,0,3,1
1453,7,-7,0
1454,15,-20,0
1455,-3,-1,1
1456,6,2,0
1457,2,-3,0
1458,18,-18,0
1459,4,-1,0
1460,1,-3,0
1461,3,-2,0
1462,7,5,0
1463,1,-4,0
1464,5,-10,0
1465,1,-2,0
1466,16,-20,0
1467,11,-8,0
1468,-1,-1,0
1469,12,-13,0
1470,12,-7,0
1471,6,-3,0
1472,12,-11,0
1473,6,-13,0
1474,7,-3,0
1475,5,-5,0
1476,0,0,0
1477,6,-1,0
1478,12,-6,0
1479,0,-2,0
1480,6,-5,0
1481,4,-7,0
1482,11,-11,0
1483,20,-20,0
1484,20,-16,0
1485,0,-5,0
1486,9,-7,0
1487,7,-12,0
1488,2,-7,0
1489,-1,3,1
1490,2,1,0
1491,10,-10,0
1492,14,-17,0
1493,4,-9,0
1494,0,0,0
1495,1,-4,0
1496,20,-18,0
1497,7,-7,0
1498,6,-7,0
1499,-2,-1,1
1500,3,-5,0
1501,13,-12,0
1502,14,-11,0
1503,17,-18,0
1504,0,1,1
1505,-4,-2,1
1506,20,-19,0
1507,11,-6,0
1508,-2,-1,1
1509,4,2,0
1510,1,0,0
1511,12,-14,0
