sample_index,Class_0,Class_1,predicted_label
396,21,-25,0
397,30,-30,0
398,1,-14,0
399,12,-14,0
400,10,-18,0
401,14,-11,0
402,7,-11,0
403,12,-16,0
404,-3,-4,0
405,5,-9,0
406,30,-30,0
407,4,-4,0
408,-1,2,1
409,16,-17,0
410,-3,1,1
411,0,4,1
412,10,-21,0
413,5,1,0
414,0,-10,0
415,7,-4,0
416,-5,-3,1
417,24,-29,0
418,16,-15,0
419,22,-17,0
420,18,-21,0
421,0,-9,0
422,6,-6,0
423,2,-14,0
424,19,-25,0
425,28,-29,0
426,7,-9,0
427,22,-30,0
428,17,-14,0
429,4,0,0
430,7,-12,0
431,-4,-6,0
432,12,-19,0
433,9,-20,0
434,-1,-1,0
435,26,-18,0
436,17,-2,0
437,-3,13,1
438,18,-27,0
439,12,-13,0
440,12,-20,0
441,7,-1,0
442,18,-24,0
443,17,-10,0
444,11,-5,0
445,17,-9,0
446,5,-14,0
447,18,-19,0
448,16,-14,0
449,22,-7,0
450,5,-13,0
451,4,1,0
452,8,-9,0
453,10,-10,0
454,3,-4,0
455,23,-19,0
456,30,-30,0
457,30,-25,0
458,23,-30,0
459,12,-16,0
460,23,-19,0
461,7,-18,0
462,9,-18,0
463,6,-8,0
464,11,-14,0
465,-4,3,1
466,17,-5,0
467,4,-13,0
468,10,-16,0
469,18,-30,0
470,30,-29,0
471,3,-4,0
472,15,-10,0
473,7,-3,0
474,22,-8,0
475,7,-1,0
476,30,-29,0
477,-2,0,1
478,6,-5,0
479,7,-7,0
480,3,-11,0
481,-2,-13,0
482,6,-12,0
483,21,-18,0
484,11,-2,0
485,1,-1,0
486,14,-14,0
487,16,-17,0
488,28,-30,0
489,1,-4,0
490,16,-26,0
491,21,-12,0
492,12,-2,0
493,4,-21,0
494,9,-9,0
495,10,-20,0
496,17,-20,0
497,30,-30,0
498,-7,-8,0
499,30,-27,0
500,15,-30,0
501,3,0,0
502,3,0,0
503,20,-9,0
504,30,-30,0
505,10,-7,0
506,29,-22,0
507,30,-30,0
508,12,-13,0
509,-4,-5,0
510,30,-29,0
511,25,-30,0
512,-1,-4,0
513,6,-4,0
514,7,-11,0
515,7,-14,0
516,7,-18,0
517,-5,-9,0
518,2,-15,0
519,12,-20,0
520,10,-10,0
521,14,-20,0
522,5,-10,0
523,18,-26,0
524,12,-27,0
525,30,-17,0
526,6,-5,0
527,15,-9,0
528,18,-23,0
529,18,-19,0
530,26,-15,0
531,30,-30,0
532,19,-22,0
533,24,-23,0
534,8,-5,0
535,1,-2,0
536,11,-10,0
537,14,-12,0
538,18,-20,0
539,7,-30,0
540,6,1,0
541,20,-20,0
542,15,-4,0
543,12,-13,0
544,16,-8,0
545,30,-24,0
546,28,-25,0
547,1,-4,0
548,16,-30,0
549,-6,-1,1
550,22,-21,0
551,9,-6,0
552,30,-30,0
553,-1,-1,0
554,8,-11,0
555,25,-30,0
556,1,-4,0
557,3,-8,0
558,23,-29,0
559,8,-14,0
560,0,2,1
561,30,-23,0
562,-8,-2,1
563,7,-6,0
564,19,-30,0
565,30,-29,0
566,18,-16,0
567,17,-17,0
568,19,-12,0
569,-9,2,1
570,28,-24,0
571,19,-23,0
572,15,-6,0
573,3,-3,0
574,10,-11,0
575,13,-9,0
576,6,-17,0
577,7,-16,0
578,-2,-8,0
579,1,3,1
580,7,-8,0
581,23,-20,0
582,9,-18,0
583,15,-18,0
584,7,-8,0
585,3,-4,0
586,30,-17,0
587,18,-29,0
588,24,-26,0
589,1,-12,0
590,17,-7,0
591,1,-10,0
592,6,-5,0
593,-6,-1,1
594,18,-16,0
595,-10,-11,0
596,7,-2,0
597,28,-30,0
598,8,2,0
599,23,-23,0
600,17,-9,0
601,11,-13,0
602,0,-4,0
603,-3,-1,1
604,14,-10,0
605,12,-17,0
606,5,-17,0
607,10,-12,0
608,9,-10,0
609,14,-11,0
610,30,-30,0
611,7,-9,0
612,30,-27,0
613,7,-7,0
614,8,-8,0
615,20,-11,0
616,8,1,0
617,30,-30,0
618,30,-30,0
619,-3,-17,0
620,4,-2,0
621,8,-5,0
622,7,-7,0
623,16,-27,0
624,5,-7,0
625,13,-10,0
626,21,-14,0
627,22,-30,0
628,-2,4,1
629,-3,-2,1
630,14,-18,0
631,0,-4,0
632,12,-10,0
633,5,-16,0
634,7,-10,0
635,16,-29,0
636,-5,-6,0
637,22,-13,0
638,11,-9,0
639,-3,-9,0
640,9,-18,0
641,9,-21,0
642,23,-15,0
643,13,-9,0
644,12,-16,0
645,2,-4,0
646,2,-5,0
647,12,-24,0
648,8,-6,0
649,11,-21,0
650,8,-11,0
651,-5,-1,1
652,1,-5,0
653,2,-8,0
654,26,-22,0
655,15,-15,0
656,8,-25,0
657,-3,-6,0
658,4,1,0
659,10,-9,0
660,20,-5,0
661,11,-13,0
662,3,-3,0
663,12,-13,0
664,2,-5,0
665,3,-2,0
666,7,-6,0
667,25,-29,0
668,-5,-2,1
669,8,-7,0
670,12,-19,0
671,-1,7,1
672,8,-17,0
673,-2,-1,1
674,-2,-8,0
675,4,-14,0
676,13,-17,0
677,14,-16,0
678,10,-10,0
679,12,-12,0
680,-6,0,1
681,24,-30,0
682,8,-24,0
683,19,-14,0
684,-7,-3,1
685,23,-22,0
686,6,-13,0
687,20,-11,0
688,15,-23,0
689,20,-20,0
690,4,-9,0
691,17,-13,0
692,-2,-5,0
693,11,-6,0
694,-2,-12,0
695,30,-21,0
696,12,-12,0
697,14,-9,0
698,0,8,1
699,12,-29,0
700,-3,-4,0
701,30,-30,0
702,10,-22,0
703,-6,-11,0
704,30,-30,0
705,-11,9,1
706,4,0,0
707,4,1,0
708,14,-17,0
709,20,-12,0
710,30,-30,0
711,12,-17,0
712,1,0,0
713,22,-23,0
714,29,-18,0
715,4,1,0
716,27,-29,0
717,16,-12,0
718,30,-30,0
719,-6,4,1
720,11,-14,0
721,-1,-5,0
722,7,-9,0
723,8,-13,0
724,3,-6,0
725,7,-21,0
726,11,2,0
727,21,-24,0
728,27,-16,0
729,2,4,1
730,2,2,0
731,15,-12,0
732,18,-27,0
733,30,-30,0
734,14,-13,0
735,7,-12,0
736,4,-1,0
737,10,-10,0
738,22,-30,0
739,7,-4,0
740,2,-8,0
741,15,-17,0
742,7,-14,0
743,8,-14,0
744,24,-30,0
745,30,-30,0
746,3,-4,0
747,6,-5,0
748,11,-21,0
749,0,-5,0
750,23,-23,0
751,27,-22,0
752,24,-30,0
753,30,-28,0
754,-6,1,1
755,30,-30,0
756,5,-16,0
757,22,-28,0
758,19,-22,0
759,6,-10,0
760,3,-11,0
761,22,-13,0
762,10,-2,0
763,26,-29,0
764,3,-3,0
765,3,3,0
766,24,-29,0
767,11,-12,0
768,3,-9,0
769,-3,-7,0
770,16,-10,0
771,4,-5,0
772,7,-4,0
773,24,-11,0
774,16,-17,0
775,15,-18,0
776,6,-14,0
777,8,-3,0
778,5,-7,0
779,4,-9,0
780,8,-3,0
781,7,-5,0
782,10,-15,0
783,26,-13,0
784,20,-26,0
785,4,-7,0
786,4,-14,0
787,26,-25,0
788,23,-26,0
789,23,-14,0
790,4,-10,0
791,29,-19,0
792,-1,-8,0
793,25,-26,0
794,4,-6,0
795,12,-10,0
796,14,-28,0
797,3,6,1
798,9,-9,0
799,-1,-8,0
800,30,-30,0
801,3,-7,0
802,10,-11,0
803,11,-17,0
804,16,-11,0
805,8,-21,0
806,-2,-6,0
807,30,-27,0
808,5,-11,0
809,8,-7,0
810,30,-30,0
811,18,-26,0
812,5,-6,0
813,15,-12,0
814,18,-24,0
815,18,-8,0
816,-6,-8,0
817,-1,-4,0
818,9,-17,0
819,13,-19,0
820,11,-8,0
821,9,-4,0
822,30,-12,0
823,3,-6,0
824,22,-26,0
825,24,-18,0
826,24,-14,0
827,11,-8,0
828,4,4,0
829,30,-28,0
830,21,-28,0
831,9,-18,0
832,20,-16,0
833,20,-26,0
834,21,-20,0
835,8,-6,0
836,27,-23,0
837,12,2,0
838,10,-6,0
839,1,-1,0
840,24,-20,0
841,17,-9,0
842,-3,-2,1
843,8,-5,0
844,0,-4,0
845,22,-14,0
846,15,-30,0
847,22,-19,0
848,5,-18,0
849,11,-12,0
850,13,-13,0
851,4,-11,0
852,7,-7,0
853,9,-6,0
854,3,-11,0
855,5,-13,0
856,30,-30,0
857,30,-30,0
858,11,-19,0
859,2,1,0
860,8,-1,0
861,11,-12,0
862,6,-12,0
863,7,-9,0
864,4,-2,0
865,11,-11,0
866,16,-18,0
867,30,-28,0
868,-1,-1,0
869,6,-5,0
870,8,-8,0
871,22,-27,0
872,15,-16,0
873,7,-15,0
874,28,-30,0
875,1,-9,0
876,11,-12,0
877,-1,-7,0
878,14,-16,0
879,25,-16,0
880,30,-26,0
881,22,-21,0
882,12,-13,0
883,4,-1,0
884,14,-8,0
885,30,-30,0
886,10,-6,0
887,1,-4,0
888,-6,-10,0
889,1,-10,0
890,21,-30,0
891,22,-8,0
892,16,-24,0
893,16,-12,0
894,13,-16,0
895,28,-26,0
896,23,-30,0
897,-5,-1,1
898,12,-5,0
899,7,-7,0
900,3,9,1
901,10,-9,0
902,-5,2,1
903,11,-25,0
904,11,-6,0
905,2,0,0
906,23,-22,0
907,-2,1,1
908,11,-16,0
909,5,-18,0
910,2,-4,0
911,2,-18,0
912,30,-30,0
913,5,-9,0
914,25,-23,0
915,5,-1,0
916,18,-25,0
917,3,-8,0
918,10,-13,0
919,15,-14,0
920,6,4,0
921,13,-14,0
922,-6,1,1
923,30,-30,0
924,7,-26,0
925,7,-10,0
926,-2,-5,0
927,30,-30,0
928,-2,-3,0
929,9,-7,0
930,27,-12,0
931,-4,-14,0
932,19,-16,0
933,13,-28,0
934,30,-26,0
935,5,1,0
936,15,-17,0
937,11,-14,0
938,25,-20,0
939,4,-4,0
940,7,-14,0
941,-3,5,1
942,9,-10,0
943,14,-17,0
944,16,-16,0
945,20,-24,0
946,6,-3,0
947,30,-30,0
948,8,-13,0
949,12,-1,0
950,8,-15,0
951,24,-23,0
952,7,-3,0
953,26,-26,0
954,0,-10,0
955,22,-17,0
956,25,-30,0
957,30,-28,0
958,1,-3,0
959,23,-21,0
960,10,-14,0
961,-10,-5,1
962,2,-6,0
963,29,-30,0
964,10,-6,0
965,2,-6,0
966,0,-7,0
967,30,-30,0
968,7,1,0
969,10,-9,0
970,19,-28,0
971,8,-15,0
972,2,-4,0
973,10,-18,0
974,24,-28,0
975,9,-17,0
976,12,-11,0
977,2,-7,0
978,-4,1,1
979,9,-17,0
980,16,-13,0
981,1,-6,0
982,13,-18,0
983,19,-13,0
984,12,-13,0
985,3,3,0
986,5,-9,0
987,13,-23,0
988,20,-28,0
989,-6,4,1
990,29,-30,0
991,17,-13,0
992,12,-11,0
993,11,-20,0
994,1,-5,0
995,21,-21,0
996,10,-5,0
997,12,-18,0
998,23,-11,0
999,20,-16,0
1000,11,-8,0
1001,10,-14,0
1002,13,-9,0
1003,12,-12,0
1004,3,3,0
1005,2,-5,0
1006,9,-12,0
1007,2,-8,0
1008,-3,-13,0
1009,24,-18,0
1010,29,-27,0
1011,-2,-5,0
1012,15,-13,0
1013,15,-12,0
1014,13,-20,0
1015,11,-22,0
1016,29,-26,0
1017,15,-17,0
1018,6,-10,0
1019,30,-30,0
1020,12,-13,0
1021,5,-12,0
1022,8,-13,0
1023,-2,1,1
1024,4,1,0
1025,19,-30,0
1026,12,-11,0
1027,25,-22,0
1028,18,-20,0
1029,16,-15,0
1030,18,-22,0
1031,23,-19,0
1032,30,-30,0
1033,5,-2,0
1034,6,-10,0
1035,-7,-1,1
1036,13,-10,0
1037,11,-24,0
1038,7,-12,0
1039,30,-30,0
1040,21,-13,0
1041,11,-8,0
1042,-9,1,1
1043,11,-24,0
1044,5,-19,0
1045,26,-30,0
1046,11,-23,0
1047,1,-3,0
1048,12,-21,0
1049,28,-28,0
1050,0,-5,0
1051,11,-24,0
1052,8,-6,0
1053,6,-6,0
1054,5,-12,0
1055,3,-8,0
1056,30,-30,0
1057,11,-30,0
1058,-2,0,1
1059,16,-11,0
1060,30,-30,0
1061,13,-3,0
1062,30,-25,0
1063,16,-18,0
1064,4,0,0
1065,14,-12,0
1066,9,-9,0
1067,18,-28,0
1068,19,-18,0
1069,12,-13,0
1070,29,-19,0
1071,-9,-5,1
1072,6,1,0
1073,-2,-18,0
1074,9,-15,0
1075,21,-10,0
1076,4,-6,0
1077,11,-13,0
1078,13,-7,0
1079,6,-5,0
1080,-2,-11,0
1081,5,-10,0
1082,13,-12,0
1083,0,-10,0
1084,3,-10,0
1085,5,-2,0
1086,19,-21,0
1087,-1,-2,0
1088,9,-3,0
1089,0,-8,0
1090,9,-15,0
1091,13,-22,0
1092,14,-20,0
1093,7,-15,0
1094,-5,3,1
1095,9,-11,0
1096,25,-14,0
1097,0,-20,0
1098,16,-12,0
1099,6,-9,0
1100,17,-15,0
1101,18,-20,0
1102,17,-12,0
1103,22,-8,0
1104,15,-8,0
1105,21,-30,0
1106,11,-24,0
1107,-4,-6,0
1108,30,-30,0
1109,11,-17,0
1110,-5,-8,0
1111,25,-28,0
1112,10,-8,0
1113,30,-19,0
1114,11,-11,0
1115,11,-12,0
1116,-5,2,1
1117,30,-30,0
1118,10,-12,0
1119,22,-28,0
1120,2,-4,0
1121,23,-29,0
1122,21,-26,0
1123,20,-24,0
1124,30,-30,0
1125,14,-21,0
1126,3,-11,0
1127,1,-5,0
1128,18,-19,0
1129,8,-12,0
1130,17,-27,0
1131,21,-29,0
1132,3,-6,0
1133,7,-7,0
1134,-3,4,1
1135,-3,-9,0
1136,7,-5,0
1137,19,-12,0
1138,-4,-10,0
1139,11,-10,0
1140,15,-9,0
1141,30,-24,0
1142,22,-27,0
1143,27,-27,0
1144,17,-16,0
1145,9,-9,0
1146,30,-30,0
1147,20,-14,0
1148,8,-12,0
1149,18,-13,0
1150,7,-15,0
1151,1,8,1
1152,30,-30,0
1153,14,-19,0
1154,20,-24,0
1155,10,-22,0
1156,30,-30,0
1157,0,-8,0
1158,6,-13,0
1159,30,-30,0
1160,15,-10,0
1161,7,-9,0
1162,7,-19,0
1163,8,-6,0
1164,22,-24,0
1165,30,-30,0
1166,-3,-3,0
1167,3,-12,0
1168,5,-2,0
1169,16,-19,0
1170,18,-18,0
1171,5,-15,0
1172,27,-17,0
1173,16,-5,0
1174,11,-5,0
1175,23,-19,0
1176,17,-23,0
1177,8,-7,0
1178,18,-26,0
1179,11,-9,0
1180,17,-16,0
1181,7,-7,0
1182,29,-14,0
1183,6,-2,0
1184,11,-16,0
1185,-4,1,1
1186,5,-5,0
1187,29,-25,0
1188,4,-4,0
1189,16,-17,0
1190,7,-4,0
1191,30,-27,0
1192,8,-9,0
1193,16,-8,0
1194,5,-15,0
1195,2,0,0
1196,30,-30,0
1197,3,0,0
1198,30,-30,0
1199,9,-17,0
1200,2,-11,0
1201,9,-13,0
1202,13,-16,0
1203,-2,-4,0
1204,6,-8,0
1205,13,-13,0
1206,7,-10,0
1207,4,-4,0
1208,0,-16,0
1209,17,-29,0
1210,28,-30,0
1211,23,-15,0
1212,15,-14,0
1213,3,-4,0
1214,-1,1,1
1215,26,-24,0
1216,0,-8,0
1217,30,-22,0
1218,16,-13,0
1219,-9,-4,1
1220,21,-28,0
1221,-1,-8,0
1222,6,-6,0
1223,12,-11,0
1224,12,-22,0
1225,4,-7,0
1226,20,-30,0
1227,4,-4,0
1228,7,-13,0
1229,30,-30,0
1230,13,-16,0
1231,15,-17,0
1232,-8,-11,0
1233,2,-9,0
1234,22,-17,0
1235,30,-27,0
1236,6,-14,0
1237,6,2,0
1238,13,-17,0
1239,15,-16,0
1240,21,-26,0
1241,11,-12,0
1242,25,-30,0
1243,6,-15,0
1244,25,-26,0
1245,0,-7,0
1246,6,-7,0
1247,-1,-7,0
1248,11,-16,0
1249,30,-30,0
1250,15,-11,0
1251,12,-20,0
1252,30,-30,0
1253,4,-3,0
1254,30,-30,0
1255,7,-14,0
1256,0,0,0
1257,10,-19,0
1258,3,-1,0
1259,14,-20,0
1260,15,-9,0
1261,16,-29,0
1262,12,-11,0
1263,19,-6,0
1264,-6,3,1
1265,-4,-9,0
1266,17,-16,0
1267,25,-27,0
1268,1,5,1
1269,30,-25,0
1270,13,-17,0
1271,-7,0,1
1272,23,-19,0
1273,26,-14,0
1274,6,-12,0
1275,9,-12,0
1276,18,-13,0
1277,6,-9,0
1278,30,-30,0
1279,-6,-2,1
1280,18,-19,0
1281,19,-22,0
1282,4,-12,0
1283,-2,-7,0
1284,7,-4,0
1285,10,-19,0
1286,18,-17,0
1287,30,-30,0
1288,19,-13,0
1289,0,2,1
1290,-1,-2,0
1291,9,-19,0
1292,7,-4,0
1293,5,-11,0
1294,8,-13,0
1295,30,-30,0
1296,17,-17,0
1297,28,-30,0
1298,9,-14,0
1299,30,-30,0
1300,-8,6,1
1301,30,-30,0
1302,29,-24,0
1303,24,-30,0
1304,15,-9,0
1305,6,-5,0
1306,8,-8,0
1307,10,-20,0
1308,5,-10,0
1309,1,-2,0
1310,-3,2,1
1311,16,-15,0
1312,3,-15,0
1313,3,-7,0
1314,10,-7,0
1315,7,-12,0
1316,15,-11,0
1317,7,-8,0
1318,30,-20,0
1319,25,-30,0
1320,7,-10,0
1321,26,-29,0
1322,12,-24,0
1323,30,-30,0
1324,13,-15,0
1325,6,-16,0
1326,9,-6,0
1327,25,-30,0
1328,7,-11,0
1329,14,-4,0
1330,7,-12,0
1331,3,-13,0
1332,2,-4,0
1333,16,-25,0
1334,24,-22,0
1335,9,-5,0
1336,0,-16,0
1337,7,-14,0
1338,11,-17,0
1339,12,-15,0
1340,17,-21,0
1341,15,-15,0
1342,7,-10,0
1343,5,-11,0
1344,24,-15,0
1345,15,-14,0
1346,27,-27,0
1347,19,-1,0
1348,25,-22,0
1349,8,-10,0
1350,13,-15,0
1351,-6,3,1
1352,15,-13,0
1353,1,-2,0
1354,30,-30,0
1355,8,-16,0
1356,22,-28,0
1357,17,-2,0
1358,1,-13,0
1359,26,-23,0
1360,30,-17,0
1361,8,-14,0
1362,25,-24,0
1363,12,-8,0
1364,15,-10,0
1365,9,-3,0
1366,21,-18,0
1367,-3,-8,0
1368,12,-19,0
1369,3,-10,0
1370,20,-14,0
1371,-4,2,1
1372,12,-15,0
1373,4,-7,0
1374,6,-9,0
1375,-1,4,1
1376,2,-9,0
1377,15,-15,0
1378,12,-18,0
1379,25,-22,0
1380,16,-3,0
1381,21,-28,0
1382,16,-16,0
1383,13,-21,0
1384,5,0,0
1385,-7,-3,1
1386,19,-17,0
1387,30,-29,0
1388,11,-17,0
1389,30,-27,0
1390,8,-10,0
1391,30,-30,0
1392,-1,-4,0
1393,3,-6,0
1394,6,-12,0
1395,6,-9,0
1396,-5,-5,0
1397,12,-15,0
1398,29,-23,0
1399,5,-9,0
1400,-1,-12,0
1401,20,-15,0
1402,30,-30,0
1403,3,2,0
1404,11,-11,0
1405,1,0,0
1406,8,-18,0
1407,2,4,1
1408,9,-14,0
1409,28,-30,0
1410,-5,0,1
1411,23,-10,0
1412,30,-30,0
1413,30,-30,0
1414,30,-24,0
1415,21,-30,0
1416,3,-7,0
1417,1,0,0
1418,30,-30,0
1419,11,-6,0
1420,8,-10,0
1421,9,-15,0
1422,3,-4,0
1423,15,-19,0
1424,7,-11,0
1425,10,-7,0
1426,13,-5,0
1427,30,-30,0
1428,5,-3,0
1429,7,-12,0
1430,2,-7,0
1431,24,-29,0
1432,13,-8,0
1433,-8,2,1
1434,0,-14,0
1435,26,-12,0
1436,2,-6,0
1437,23,-19,0
1438,8,-9,0
1439,12,-19,0
1440,12,-14,0
1441,0,1,1
1442,23,-23,0
1443,1,1,0
1444,11,-11,0
1445,12,-7,0
1446,-8,1,1
1447,14,-12,0
1448,30,-30,0
1449,17,-20,0
1450,27,-13,0
1451,12,-20,0
1452,13,-9,0
1453,22,-17,0
1454,26,-30,0
1455,23,-18,0
1456,17,-9,0
1457,4,-11,0
1458,24,-15,0
1459,2,-11,0
1460,-1,0,1
1461,0,-5,0
1462,15,-19,0
1463,9,-13,0
1464,29,-26,0
1465,6,-11,0
1466,13,-16,0
1467,22,-28,0
1468,4,-6,0
1469,14,-8,0
1470,16,-18,0
1471,-3,-10,0
1472,7,-17,0
1473,9,-9,0
1474,17,-21,0
1475,17,-17,0
1476,3,-12,0
1477,18,-30,0
1478,8,-8,0
1479,13,-17,0
1480,30,-23,0
1481,14,-9,0
1482,18,-17,0
1483,8,-20,0
1484,21,-29,0
1485,6,-16,0
1486,17,-16,0
1487,16,-24,0
1488,9,1,0
1489,9,-17,0
1490,8,-21,0
