sample_index,Class_0,Class_1,predicted_label
4833,2,-3,0
9534,-20,18,1
9063,-13,7,1
5402,-5,2,1
1957,-20,17,1
7736,-14,14,1
6861,-6,6,1
3298,-10,10,1
1811,20,-16,0
3842,15,-20,0
2410,-2,15,1
2717,-5,1,1
9290,-11,7,1
5393,5,-5,0
6872,-6,0,1
5450,-20,17,1
7975,-3,3,1
3034,-18,20,1
2545,10,-17,0
2866,-16,5,1
7621,-2,-3,0
144,-11,11,1
9633,-15,3,1
1768,7,-9,0
6533,-2,-14,0
2648,-9,0,1
7198,-20,19,1
1606,-3,14,1
7994,-20,20,1
293,2,1,0
2554,-10,15,1
7123,-15,18,1
4919,2,6,1
6015,-14,8,1
9093,-17,14,1
2871,-20,11,1
8929,-10,20,1
1183,-11,-2,1
977,-5,-3,1
6646,-11,5,1
8413,-18,4,1
806,1,-6,0
6206,13,-8,0
1685,-15,17,1
6624,13,-12,0
2882,-7,3,1
514,-20,19,1
3484,8,-9,0
1884,2,-5,0
4170,5,0,0
5237,8,-10,0
6667,-13,9,1
2788,-3,-7,0
2328,3,12,1
7176,13,-10,0
5197,-20,20,1
9233,-2,2,1
3246,-7,0,1
8655,-5,2,1
3,-13,14,1
1532,-8,11,1
7318,1,-2,0
5078,0,-1,0
6922,-15,20,1
2991,4,-3,0
3791,10,-8,0
16,-7,2,1
9654,-10,7,1
5513,-4,-12,0
6353,-20,10,1
241,-13,6,1
523,3,-2,0
3757,17,-9,0
5626,-20,16,1
8838,-15,12,1
9913,-20,13,1
2923,-14,13,1
7958,-18,17,1
2359,-7,13,1
5036,-17,11,1
6211,-17,15,1
3563,4,-12,0
9455,3,4,1
2836,-7,-1,1
4567,-10,15,1
6552,-14,20,1
9837,-14,16,1
6148,4,3,0
2558,-2,-3,0
6066,-10,12,1
6438,20,-10,0
2042,14,-13,0
874,8,7,0
9456,-10,13,1
7895,-1,-11,0
8670,-8,6,1
9896,14,-15,0
7799,6,11,1
6691,-20,18,1
8647,-6,3,1
3166,0,9,1
3084,-14,17,1
1764,-15,19,1
4300,-18,16,1
5250,13,-8,0
1241,-20,19,1
2926,-5,7,1
258,-4,6,1
7169,-5,10,1
5726,-20,14,1
4999,-6,9,1
6429,-10,14,1
4621,-3,-6,0
9224,-17,14,1
3863,-10,10,1
601,13,3,0
3541,-20,12,1
9836,11,4,0
5591,-20,18,1
5963,16,-20,0
3792,0,-4,0
1828,-11,20,1
3243,-8,12,1
6994,-19,20,1
6187,-20,20,1
5361,-20,17,1
4199,-9,9,1
6372,-20,13,1
4469,-20,20,1
4436,-2,15,1
7049,-12,18,1
810,-11,2,1
4970,-5,6,1
8764,-4,9,1
3451,-15,18,1
8164,-10,8,1
4181,-8,17,1
3641,2,-1,0
5960,-3,6,1
2329,-6,8,1
4732,-17,8,1
4192,-10,7,1
2441,-6,11,1
5017,-18,13,1
3974,17,-8,0
6997,-4,6,1
9389,-2,4,1
4108,-20,20,1
736,-13,17,1
6210,-5,11,1
4458,-20,20,1
5269,2,-2,0
112,-20,20,1
5489,-10,8,1
3498,-8,0,1
4377,14,-6,0
9825,0,-1,0
2773,-1,-7,0
1956,-3,5,1
6266,20,-20,0
5321,-12,19,1
5988,-20,19,1
5644,-17,6,1
4217,-20,20,1
5874,-18,20,1
2768,6,-8,0
4023,11,-12,0
2766,-6,9,1
649,-9,14,1
6401,4,-17,0
3020,-10,7,1
680,6,-5,0
3283,0,-6,0
2070,3,1,0
1331,-3,6,1
7918,-5,10,1
27,-7,6,1
597,-5,1,1
3154,6,1,0
8965,3,3,0
2468,-8,4,1
158,-10,9,1
454,5,0,0
4363,9,-7,0
8448,2,-5,0
6914,-11,16,1
3191,-9,6,1
4784,-2,2,1
859,-9,7,1
6871,10,-12,0
5894,7,1,0
5301,-19,17,1
9006,9,0,0
462,2,4,1
3074,1,-2,0
4791,-20,18,1
3379,-20,20,1
6151,1,2,1
1964,-8,12,1
3898,-9,8,1
4331,1,4,1
7844,-11,4,1
1036,-20,15,1
8878,-18,20,1
1638,-11,20,1
1955,-6,4,1
5369,-20,15,1
3627,-4,3,1
7988,-5,-2,1
4820,-6,11,1
2566,6,-8,0
9347,16,-10,0
3615,-20,20,1
6805,9,3,0
130,-5,5,1
5660,-19,18,1
8985,-20,12,1
9150,-5,2,1
4824,1,3,1
8028,-13,2,1
539,-13,9,1
6391,8,2,0
1543,3,-3,0
3362,3,-2,0
2305,-3,-5,0
1742,-9,20,1
5165,3,4,1
8236,-8,8,1
9210,-20,20,1
3345,13,-14,0
8341,-11,19,1
5430,-20,10,1
9540,0,2,1
6982,-20,7,1
1086,-20,17,1
3118,2,-1,0
2113,-6,17,1
4601,-2,8,1
5758,-12,11,1
1213,-20,17,1
6788,4,1,0
6378,-14,7,1
1211,-15,20,1
1090,-20,20,1
742,-20,20,1
6890,-19,18,1
7616,-15,6,1
5491,1,-1,0
6218,-15,13,1
7570,6,-14,0
3994,2,5,1
6905,-14,5,1
5142,-1,8,1
6870,-6,6,1
9407,0,-1,0
3509,-20,18,1
8543,-20,20,1
2916,-12,13,1
3706,3,-7,0
2430,-4,20,1
6462,-20,20,1
423,18,-19,0
1844,-16,9,1
3732,-20,13,1
5008,5,18,1
3016,-20,20,1
5487,3,-1,0
7216,-3,-4,0
7816,-9,17,1
996,-10,13,1
7234,-20,20,1
6643,-13,12,1
7058,6,-1,0
8534,-15,8,1
7157,-20,20,1
8193,-17,6,1
4773,-3,-4,0
7832,-20,20,1
7856,-1,5,1
2363,2,-12,0
4037,-14,18,1
3385,4,-6,0
4920,-12,13,1
6637,-20,19,1
804,8,-10,0
5075,-15,12,1
9917,-8,11,1
325,2,-8,0
8908,-20,20,1
4587,10,-10,0
4286,-15,17,1
9450,-8,10,1
6782,4,-6,0
6050,-2,1,1
7719,-1,9,1
6538,-20,20,1
6483,-12,4,1
3086,4,-7,0
5991,-5,5,1
999,4,-8,0
3357,2,1,0
6717,10,-5,0
5210,14,-12,0
8952,-5,0,1
776,-20,18,1
3748,-20,20,1
2408,4,-8,0
1973,-20,9,1
4010,-20,17,1
392,-17,6,1
323,-20,20,1
7630,-6,5,1
930,-14,5,1
8808,1,8,1
2568,-6,-3,1
3756,-20,20,1
6162,-20,17,1
9201,4,8,1
4081,-17,12,1
9190,-11,11,1
5265,-4,-6,0
8613,-9,5,1
7964,-6,0,1
8787,2,-9,0
2114,-8,3,1
3162,-9,10,1
333,16,-17,0
1994,-17,11,1
7308,3,-3,0
9789,0,1,1
6869,-5,3,1
9145,20,-20,0
171,-20,20,1
986,-20,18,1
8479,-1,-5,0
2224,-18,9,1
9556,-10,-2,1
894,12,-7,0
1677,-12,6,1
4604,-9,-7,1
5076,-4,5,1
1917,-19,17,1
6314,-20,20,1
1065,-4,11,1
9272,-12,16,1
5742,11,-17,0
9278,-11,3,1
7863,3,-2,0
6700,-1,-5,0
9171,-9,1,1
3668,-20,20,1
6792,-20,20,1
7263,-4,11,1
2467,16,-13,0
5705,-1,-3,0
8104,-2,-2,0
686,1,11,1
231,-5,4,1
3053,-18,20,1
1496,-7,2,1
1302,-8,13,1
9287,4,4,0
2414,-8,9,1
3949,-20,20,1
1472,-20,17,1
480,-17,20,1
3151,-20,20,1
1403,3,4,1
7303,-18,20,1
9398,-13,8,1
5192,0,5,1
9066,4,-4,0
1825,-4,-2,1
3521,13,-14,0
262,-20,20,1
7387,4,-1,0
1492,11,-3,0
6750,-8,17,1
6493,-10,6,1
3679,-9,8,1
8261,-8,10,1
5941,-16,19,1
1353,-20,20,1
5125,12,-4,0
5786,7,11,1
764,-20,20,1
4980,-13,14,1
8441,-6,6,1
6898,-20,20,1
9502,5,5,0
1001,-7,1,1
3010,-5,6,1
1866,-11,2,1
6649,-12,14,1
140,-15,13,1
9877,-2,2,1
7726,2,-4,0
2164,-9,11,1
69,15,-6,0
8621,-20,15,1
8213,-20,20,1
5141,0,2,1
3962,-1,2,1
8084,-20,20,1
2517,0,7,1
5751,-15,20,1
8449,-20,19,1
1138,-15,9,1
8635,-16,4,1
6703,8,-7,0
3291,-14,20,1
772,-6,4,1
1462,-17,15,1
4197,-2,1,1
1357,-20,20,1
7338,-16,6,1
9358,2,0,0
770,-20,20,1
8328,6,-9,0
8962,7,-14,0
9671,9,-4,0
6846,-18,18,1
4379,-20,20,1
7594,-3,7,1
8550,-13,16,1
1801,-3,-1,1
2535,-1,4,1
2137,-16,20,1
1935,-12,14,1
8267,4,-10,0
1936,-15,8,1
710,-20,20,1
2023,2,-7,0
4401,5,1,0
8950,-14,12,1
585,-16,20,1
8447,-8,3,1
2580,0,-3,0
842,-13,19,1
8851,6,-1,0
7753,-6,9,1
8979,-18,18,1
2791,-20,7,1
1210,6,-13,0
1654,-10,6,1
5100,20,-19,0
2494,6,15,1
4067,-10,11,1
4514,-9,12,1
3022,-18,8,1
6338,-20,11,1
8039,-8,3,1
9498,-2,-10,0
4915,-20,20,1
3214,-20,12,1
7530,-4,-5,0
8946,-10,20,1
7460,-10,13,1
6681,-10,1,1
5384,-19,20,1
5054,-17,20,1
6764,-4,-1,1
6990,2,-2,0
3940,2,2,0
1575,0,6,1
2806,-18,4,1
5980,-20,17,1
4496,-6,12,1
4455,-20,20,1
9333,-5,20,1
9002,-20,20,1
2006,-9,10,1
5739,-9,2,1
2864,-8,9,1
5050,11,-18,0
7843,2,-4,0
5799,-14,18,1
4183,-20,16,1
9915,-20,17,1
8275,-14,16,1
9260,-13,5,1
4985,-20,20,1
5140,-11,8,1
3917,-20,20,1
5870,-8,3,1
3067,-20,9,1
5830,-14,12,1
4783,-15,10,1
4463,-20,20,1
5622,-14,10,1
1237,-1,3,1
695,-5,-2,1
8144,-20,20,1
9399,4,-7,0
1391,-15,14,1
1931,-20,20,1
809,-12,3,1
7065,-20,15,1
5715,-11,6,1
451,-14,16,1
9844,-20,8,1
811,-1,-6,0
9069,-20,12,1
9956,9,-10,0
4009,-20,12,1
1008,-20,20,1
8954,-20,20,1
2627,-13,20,1
235,-2,6,1
1430,-4,1,1
5309,1,5,1
8761,-14,20,1
1094,-17,17,1
3941,6,-7,0
6212,-20,19,1
2471,10,-8,0
1728,10,-9,0
6758,-6,10,1
90,11,-16,0
2531,8,-10,0
5967,-13,15,1
2714,-3,4,1
9486,-14,5,1
3837,-20,20,1
5783,4,3,0
7466,-5,8,1
7424,9,-2,0
3325,-20,19,1
888,-2,4,1
4471,2,-6,0
1850,5,-10,0
6179,9,-9,0
4093,-14,18,1
5442,-4,9,1
1657,-5,8,1
8345,-11,19,1
3238,-11,16,1
2354,-20,17,1
8817,-6,6,1
7987,-5,7,1
8458,-12,4,1
5110,-2,12,1
3049,0,-6,0
6532,10,-12,0
9717,-7,7,1
6091,4,-2,0
8762,-2,15,1
1737,-14,14,1
1073,-12,20,1
4356,-20,20,1
8437,-8,7,1
9068,2,-6,0
9298,-13,9,1
4493,-6,12,1
6625,-5,13,1
9024,-20,19,1
1167,-8,-2,1
9419,4,-10,0
1235,-13,13,1
7539,-1,1,1
9077,8,-4,0
5672,-20,7,1
2209,-8,15,1
4154,-15,9,1
2251,-18,5,1
7784,-1,1,1
6581,14,6,0
4068,-6,6,1
7599,-20,20,1
6489,-12,16,1
9522,1,-12,0
1494,-12,4,1
8896,-14,4,1
194,-4,0,1
5507,-2,5,1
2873,-20,19,1
5608,-3,3,1
3117,20,-4,0
8158,-2,-6,0
5546,-10,7,1
5428,-20,20,1
7560,-20,17,1
1220,-20,17,1
5741,-13,1,1
634,-20,20,1
2401,15,-17,0
9196,-8,8,1
1151,2,-2,0
5213,-6,6,1
3468,-16,17,1
7820,-18,14,1
4615,-20,12,1
5733,-1,4,1
5333,-11,15,1
6326,20,-20,0
2961,3,-2,0
7222,8,-14,0
3426,2,-3,0
2460,-8,2,1
2189,9,-5,0
7635,2,-7,0
1976,-20,20,1
8347,-20,20,1
1388,-14,9,1
6001,-4,11,1
3147,-7,11,1
6526,-14,20,1
3987,-5,7,1
3040,11,-4,0
3639,-20,17,1
2663,-14,17,1
5281,-2,1,1
5482,-18,13,1
5900,10,-11,0
5848,-20,14,1
1475,-3,5,1
4122,-17,20,1
8189,-10,2,1
3658,-8,1,1
4577,-20,20,1
9674,-11,20,1
421,2,2,0
610,13,-13,0
5061,-13,18,1
9608,-20,20,1
5201,-4,1,1
8698,-10,-2,1
320,-4,3,1
5712,-11,2,1
878,6,-9,0
6484,-4,-1,1
6424,-20,20,1
1118,-9,6,1
2668,-3,2,1
3103,-11,1,1
1533,-20,20,1
3028,5,-2,0
348,9,-6,0
1507,-20,20,1
987,-19,20,1
8072,-8,-5,1
3946,-7,19,1
8415,-9,1,1
1202,4,-2,0
8088,-20,20,1
86,3,-6,0
41,-16,20,1
4937,2,-4,0
7624,3,-4,0
6815,-19,20,1
9449,-19,18,1
3661,-12,15,1
670,-13,10,1
8708,-8,14,1
2394,-3,-5,0
9732,-14,16,1
6261,-16,9,1
7675,-10,13,1
9151,1,7,1
7457,4,-16,0
8061,0,-4,0
497,-19,15,1
4263,-9,13,1
6481,-10,6,1
2100,9,-6,0
4805,-20,20,1
4646,-19,18,1
7643,-20,20,1
75,-20,16,1
1044,-13,12,1
9764,-6,4,1
6268,15,-9,0
9152,1,-3,0
8462,-1,-3,0
1337,-2,-3,0
1558,-11,1,1
2819,-20,20,1
53,-20,20,1
7405,3,-4,0
9374,-18,11,1
1572,1,6,1
5346,3,4,1
6095,-17,4,1
4503,-12,10,1
9693,-17,20,1
1548,-14,7,1
9217,-19,20,1
4835,11,-10,0
6602,-4,0,1
3395,-5,13,1
4559,-20,20,1
7365,2,0,0
6173,-20,6,1
992,-1,-1,0
4467,-11,4,1
3412,-12,20,1
3551,-17,12,1
8881,-10,8,1
7315,-20,20,1
5459,-20,18,1
9226,-13,10,1
2953,5,0,0
3626,0,-7,0
7780,-2,10,1
9544,-20,8,1
1885,-9,10,1
5144,-3,13,1
8136,-8,16,1
2779,-20,20,1
3843,-12,13,1
7231,3,9,1
6479,-2,3,1
7767,-13,11,1
4582,2,-8,0
9615,-16,9,1
6540,-12,7,1
2173,-12,6,1
5535,-20,20,1
2293,2,-7,0
6055,-1,9,1
1904,-20,9,1
3820,-2,14,1
1224,8,-9,0
9240,-20,20,1
929,-20,17,1
5649,-10,11,1
3644,-12,3,1
9352,-15,20,1
7564,5,-5,0
3810,-18,13,1
4091,-8,4,1
994,-15,16,1
9853,-20,20,1
7976,-8,-3,1
1278,-8,15,1
7126,10,-12,0
1712,13,-15,0
8665,-20,18,1
4130,-11,20,1
9160,-11,9,1
7676,-19,5,1
5701,-3,12,1
5675,-20,20,1
3671,-20,13,1
7971,-16,20,1
6105,-7,-3,1
4326,9,-1,0
6632,-9,18,1
8010,-20,9,1
910,-7,17,1
3585,-20,20,1
3075,0,-10,0
385,-13,-6,1
3773,10,-10,0
677,1,5,1
3507,-15,16,1
1933,1,-2,0
9901,-11,9,1
3978,20,-18,0
6321,-6,19,1
715,-14,19,1
7705,-17,20,1
8606,-20,20,1
4547,-7,3,1
98,-13,12,1
8700,-9,5,1
8446,2,-14,0
4102,-8,10,1
7894,-9,12,1
1297,0,7,1
9925,-19,20,1
5328,-20,20,1
708,19,-7,0
9262,-5,5,1
8407,2,1,0
1502,-4,19,1
5422,0,5,1
7229,-12,2,1
5912,-20,20,1
6221,-7,-2,1
628,-20,20,1
3289,0,-5,0
3936,12,-3,0
5376,0,0,0
9659,1,10,1
10,0,-2,0
1619,-1,-4,0
2290,-8,17,1
3134,-1,1,1
2049,-20,20,1
4280,-12,8,1
5444,-10,9,1
8178,5,-14,0
7776,-11,10,1
1432,0,-5,0
4634,-20,20,1
6841,-3,2,1
4870,-6,7,1
4846,-19,16,1
8900,-4,-5,0
9786,8,5,0
4978,-14,20,1
2014,-13,19,1
8425,0,2,1
5178,-5,3,1
3583,-18,14,1
1378,7,-12,0
9741,-8,11,1
7962,17,-20,0
7459,3,-4,0
3037,-20,20,1
5065,-1,3,1
5103,0,-3,0
2556,-12,4,1
7660,-1,-1,0
4762,-10,14,1
4517,-6,3,1
9186,0,-1,0
8285,20,-19,0
3203,-13,9,1
6621,10,-12,0
2101,-15,13,1
5090,-3,-13,0
1266,-7,8,1
8616,-18,7,1
7333,4,-4,0
7373,-17,13,1
9858,-13,7,1
4592,1,1,0
1385,4,-11,0
5885,-12,7,1
9995,-14,20,1
1847,-4,14,1
1463,-20,-2,1
1387,20,-20,0
5057,-20,20,1
7210,-14,14,1
5404,-20,20,1
7451,-20,0,1
1714,-4,5,1
9412,-20,20,1
5129,-19,20,1
2523,-14,5,1
5566,-12,5,1
8919,-5,4,1
8676,-8,7,1
9134,-19,20,1
1531,-20,20,1
4446,-20,16,1
4139,-19,20,1
1893,-5,-3,1
5955,-2,-9,0
801,-10,20,1
1194,-19,17,1
6863,7,-9,0
5162,1,-8,0
3997,-11,8,1
8451,-6,-6,0
8592,1,5,1
6054,13,-18,0
2829,-4,16,1
8369,-2,-1,1
6995,-18,15,1
5293,-8,14,1
6317,-1,-4,0
1415,-18,9,1
5068,-3,9,1
1453,-2,0,1
2146,-1,6,1
309,-3,10,1
921,-20,20,1
4290,-1,8,1
8290,3,-11,0
3730,-2,0,1
4499,-8,10,1
7054,12,-15,0
1634,-5,4,1
5334,-19,14,1
9714,-4,11,1
2045,-5,9,1
9503,-14,2,1
7035,-20,11,1
9280,0,5,1
2286,9,-7,0
4342,-8,2,1
1058,9,-12,0
4960,-8,10,1
1223,-13,10,1
9050,-20,20,1
9966,5,-5,0
2015,-5,2,1
8631,-20,20,1
784,-11,1,1
2724,-20,20,1
668,-5,-2,1
1465,-13,9,1
5964,-6,1,1
5665,-11,-3,1
2813,5,-5,0
6586,-20,20,1
8678,-20,12,1
5927,-6,19,1
7407,-20,12,1
111,-17,3,1
1291,3,5,1
7238,-20,18,1
5198,-11,11,1
6510,-20,11,1
7969,-4,5,1
1858,8,-5,0
5196,0,1,1
4213,-11,13,1
3381,-20,18,1
2122,-9,-2,1
8163,-20,18,1
4617,-18,6,1
9510,-16,10,1
9053,-11,15,1
3282,-4,15,1
5049,-1,-3,0
5820,3,-5,0
704,-4,2,1
2449,14,-4,0
2582,-5,10,1
1977,-12,13,1
2980,-20,20,1
8265,-9,8,1
6904,-20,17,1
381,-20,20,1
3142,7,-9,0
9841,-20,20,1
2657,-20,20,1
5275,-18,17,1
3862,-20,5,1
1250,14,-18,0
7812,-20,20,1
7538,-8,-9,0
3272,-9,6,1
5769,5,-11,0
966,-5,6,1
8473,-20,19,1
3996,0,1,1
7837,-14,10,1
5682,8,3,0
7883,0,7,1
3306,-12,9,1
7559,-20,16,1
7037,-4,19,1
7317,-9,7,1
4413,2,-6,0
5761,-8,20,1
5516,18,-15,0
1176,-20,20,1
9189,-20,15,1
2145,-12,10,1
8224,-20,20,1
3173,-13,8,1
4486,-7,16,1
1911,-11,11,1
173,-5,10,1
1287,14,-6,0
2931,-20,14,1
7017,-1,-3,0
2748,-13,3,1
9466,8,-6,0
6192,6,-3,0
820,-14,8,1
720,-8,10,1
3596,0,-6,0
1617,-20,16,1
515,0,7,1
9526,-20,13,1
4853,-2,15,1
1261,-20,14,1
3989,-1,-1,0
4602,2,-1,0
7595,-18,7,1
6450,-20,15,1
5607,-4,3,1
3358,-12,11,1
2825,3,-2,0
2163,8,-9,0
3610,-5,0,1
7871,-18,7,1
6603,5,-3,0
7524,-14,16,1
5102,-11,8,1
2653,1,-3,0
8225,-14,20,1
8338,17,-20,0
6660,-12,8,1
5805,-20,20,1
679,11,-8,0
1068,-18,10,1
1345,-3,-2,1
4151,-1,-9,0
8428,-20,20,1
5221,1,-5,0
1352,14,-4,0
8934,-9,9,1
3035,-20,20,1
1281,7,-16,0
8586,-13,12,1
7908,-20,20,1
8788,5,-10,0
1424,-11,-2,1
559,10,-10,0
1017,10,17,1
5466,-13,17,1
5560,-15,15,1
3867,0,-1,0
1145,-17,15,1
6838,-3,9,1
3606,4,7,1
5787,-6,6,1
861,-3,4,1
206,-19,20,1
1886,7,5,0
4115,-19,20,1
9712,-2,0,1
386,0,-1,0
177,-2,-6,0
5295,-19,20,1
431,8,2,0
3816,-5,5,1
8776,20,-16,0
4034,-12,14,1
3043,-2,0,1
665,0,-1,0
624,-6,4,1
5005,6,3,0
2444,-20,20,1
1784,-9,13,1
9811,-8,10,1
531,3,-2,0
7914,-17,12,1
7706,3,8,1
6675,3,1,0
2712,7,-5,0
6217,-5,5,1
5004,-20,20,1
6194,-2,1,1
702,-20,20,1
2081,-20,9,1
153,-20,20,1
9829,6,-2,0
9164,-8,-8,0
8727,-8,4,1
6935,-4,2,1
8056,-2,2,1
5029,-20,11,1
5861,-9,15,1
525,-9,10,1
7924,2,4,1
63,-17,11,1
7582,-20,12,1
7712,-20,6,1
7750,-8,8,1
9500,-12,19,1
3428,-13,8,1
8059,-1,-4,0
9042,3,1,0
5946,-20,16,1
5970,0,3,1
7102,-20,20,1
5410,-1,-1,0
9738,20,-11,0
8170,2,-7,0
9256,-4,9,1
8760,1,-12,0
4975,-1,6,1
8185,-2,-2,0
1755,5,-8,0
3276,6,-3,0
1117,-18,18,1
1343,-18,11,1
552,-1,-1,0
4074,-13,11,1
7671,3,-12,0
2985,-10,11,1
1684,-10,0,1
2071,-20,20,1
7589,-16,13,1
5175,-1,1,1
5324,-8,7,1
8774,-20,20,1
187,-2,1,1
4118,-1,-1,0
3068,9,-5,0
9777,-6,-4,1
4951,-12,10,1
2700,3,2,0
8714,-8,16,1
6340,3,3,0
7144,2,-10,0
2052,-8,0,1
9159,5,-3,0
8522,-19,9,1
7504,2,6,1
7896,-15,15,1
561,5,3,0
5155,-5,0,1
186,9,-13,0
5028,-4,3,1
7872,-16,15,1
4952,-7,2,1
5179,4,9,1
6345,-6,5,1
2578,15,-7,0
5776,-11,16,1
1688,-20,20,1
7525,1,5,1
3967,-4,1,1
7386,-12,17,1
2443,-20,11,1
7111,-17,20,1
411,-13,12,1
2244,13,-11,0
7523,14,-10,0
7117,-20,3,1
1276,8,-2,0
9518,-17,11,1
1748,-6,1,1
2301,-18,19,1
7052,1,6,1
6298,-9,2,1
7608,-6,0,1
2144,-3,2,1
3055,-20,20,1
7802,1,1,0
387,5,-10,0
2260,-10,4,1
6761,-20,19,1
6729,-20,20,1
9773,2,2,0
8739,-16,6,1
3617,-13,20,1
9127,-12,13,1
4848,-5,7,1
3562,12,-4,0
2577,-13,12,1
532,-20,20,1
3687,-7,1,1
6547,-10,20,1
8380,-20,20,1
7361,-9,-3,1
9894,-15,19,1
1730,-6,4,1
3901,-7,6,1
8073,-10,20,1
6251,2,-10,0
3740,-11,7,1
2641,0,2,1
4053,-20,16,1
3802,-4,-5,0
5593,-12,6,1
8272,7,-5,0
5484,-7,4,1
349,-15,0,1
7241,2,2,0
6014,-14,16,1
519,-7,17,1
9719,-20,20,1
6794,-20,9,1
6434,-3,-3,0
4391,0,4,1
934,-3,4,1
6023,-4,20,1
3466,-10,7,1
8990,-20,20,1
1951,0,6,1
824,-20,14,1
410,13,-18,0
9553,15,-14,0
9644,-19,18,1
4624,2,-7,0
1438,11,-13,0
7055,0,9,1
8563,-8,5,1
4851,6,-3,0
8809,-7,3,1
4797,-2,0,1
4127,-20,-5,1
7305,-3,3,1
3950,-14,13,1
3261,1,-13,0
7006,-10,2,1
3111,-15,19,1
6332,-18,16,1
4814,-3,14,1
6521,-19,15,1
9432,-8,-5,1
6103,-4,5,1
6480,-10,16,1
8133,2,-1,0
2998,-20,20,1
7077,-20,20,1
9192,-12,2,1
5006,4,0,0
5664,-20,20,1
9650,-2,8,1
9952,-8,12,1
9257,-20,17,1
5781,3,-8,0
1228,10,-8,0
4451,1,1,0
600,0,-9,0
2824,-20,20,1
9330,-11,5,1
591,-12,7,1
4689,-16,-2,1
743,3,3,0
778,4,2,0
9105,-14,4,1
438,-2,-7,0
5026,9,-3,0
4879,4,-13,0
6699,3,-10,0
8867,-13,7,1
9922,-5,6,1
1999,4,-2,0
