sample_index,Class_0,Class_1,predicted_label
144,3,4,1
145,1,6,1
146,2,-6,0
147,20,-20,0
148,0,-19,0
149,-2,3,1
150,20,-16,0
151,0,5,1
152,6,0,0
153,3,-1,0
154,-4,1,1
155,-8,8,1
156,-12,-5,1
157,20,-15,0
158,20,-20,0
159,20,-20,0
160,4,8,1
161,3,6,1
162,-1,0,1
163,20,-20,0
164,3,-7,0
165,-2,-1,1
166,3,-1,0
167,7,-14,0
168,-14,14,1
169,17,-20,0
170,14,-3,0
171,14,-20,0
172,-3,4,1
173,8,-12,0
174,3,-5,0
175,10,-6,0
176,-3,11,1
177,20,-20,0
178,8,-12,0
179,-8,12,1
180,20,-20,0
181,8,-11,0
182,18,-8,0
183,-8,-9,0
184,-3,2,1
185,2,-5,0
186,1,8,1
187,-1,5,1
188,-3,3,1
189,6,-8,0
190,-6,1,1
191,-9,12,1
192,0,-8,0
193,-11,6,1
194,8,-6,0
195,7,5,0
196,5,-4,0
197,7,-11,0
198,20,-20,0
199,10,-6,0
200,17,-18,0
201,-7,3,1
202,-3,8,1
203,-2,-4,0
204,11,-4,0
205,5,8,1
206,13,-20,0
207,2,4,1
208,13,-20,0
209,6,-10,0
210,20,-17,0
211,16,-11,0
212,3,-2,0
213,7,-17,0
214,-4,2,1
215,20,-16,0
216,6,-2,0
217,-2,9,1
218,2,2,0
219,15,5,0
220,-5,12,1
221,-8,18,1
222,-9,-4,1
223,5,-15,0
224,3,-20,0
225,-5,6,1
226,20,-14,0
227,4,0,0
228,17,-7,0
229,20,-20,0
230,0,10,1
231,-1,3,1
232,5,-7,0
233,-3,4,1
234,1,-4,0
235,5,1,0
236,16,-12,0
237,6,-16,0
238,-11,7,1
239,-3,-5,0
240,5,4,0
241,7,4,0
242,-1,13,1
243,4,-6,0
244,20,-15,0
245,1,7,1
246,10,-8,0
247,6,-5,0
248,13,-4,0
249,6,-16,0
250,20,1,0
251,9,-4,0
252,0,-7,0
253,15,-9,0
254,4,6,1
255,9,2,0
256,-3,-7,0
257,2,-14,0
258,-1,16,1
259,11,4,0
260,4,-1,0
261,-2,1,1
262,6,2,0
263,20,1,0
264,-8,-7,1
265,-4,2,1
266,20,-16,0
267,20,-5,0
268,13,-8,0
269,13,-5,0
270,5,-11,0
271,12,10,0
272,0,4,1
273,8,-20,0
274,5,-6,0
275,13,-8,0
276,15,-20,0
277,-13,11,1
278,2,-9,0
279,-3,10,1
280,1,1,0
281,5,-20,0
282,1,6,1
283,0,-8,0
284,-5,0,1
285,13,-14,0
286,2,-9,0
287,10,-6,0
288,0,2,1
289,-3,-9,0
290,-8,-2,1
291,17,-10,0
292,10,-11,0
293,6,-3,0
294,-2,-13,0
295,19,-13,0
296,0,-2,0
297,-4,4,1
298,4,-10,0
299,5,-5,0
300,12,5,0
301,-4,-4,0
302,-1,8,1
303,20,-20,0
304,17,-4,0
305,0,0,0
306,16,-11,0
307,-4,-8,0
308,14,-3,0
309,6,-14,0
310,19,-20,0
311,-7,4,1
312,8,-1,0
313,-5,12,1
314,20,-7,0
315,-2,-3,0
316,6,-4,0
317,-1,16,1
318,2,-10,0
319,5,5,0
320,16,-11,0
321,-1,6,1
322,12,-4,0
323,7,4,0
324,20,-14,0
325,1,4,1
326,7,-10,0
327,-7,3,1
328,9,-14,0
329,1,2,1
330,-1,4,1
331,-6,7,1
332,-2,-3,0
333,-6,2,1
334,6,-6,0
335,20,-20,0
336,-5,11,1
337,8,-10,0
338,6,-11,0
339,4,9,1
340,7,-5,0
341,0,7,1
342,1,3,1
343,6,1,0
344,13,-19,0
345,-5,13,1
346,-1,-7,0
347,18,-19,0
348,5,0,0
349,-7,8,1
350,16,-20,0
351,-1,9,1
352,1,0,0
353,4,-5,0
354,-1,0,1
355,6,5,0
356,-2,11,1
357,20,-16,0
358,18,5,0
359,-10,7,1
360,-6,5,1
361,16,-16,0
362,0,4,1
363,0,-9,0
364,19,-20,0
365,3,-8,0
366,0,17,1
367,15,-3,0
368,7,-7,0
369,12,-20,0
370,20,-17,0
371,16,-8,0
372,-6,6,1
373,8,-12,0
374,8,1,0
375,13,-8,0
376,11,-18,0
377,12,-5,0
378,10,-5,0
379,0,-3,0
380,8,2,0
381,5,3,0
382,16,-5,0
383,-2,-2,0
384,3,4,1
385,-4,12,1
386,8,0,0
387,-1,-1,0
388,-6,7,1
389,0,5,1
390,4,-2,0
391,-11,4,1
392,20,-20,0
393,-5,5,1
394,-13,6,1
395,19,-13,0
396,-1,-6,0
397,2,1,0
398,-18,-3,1
399,-8,0,1
400,-2,0,1
401,3,-12,0
402,-3,-2,1
403,15,-3,0
404,7,-11,0
405,17,3,0
406,1,-7,0
407,-4,13,1
408,-4,19,1
409,-7,7,1
410,-2,1,1
411,20,-12,0
412,1,-8,0
413,20,-16,0
414,7,-16,0
415,-10,6,1
416,14,-11,0
417,16,-20,0
418,17,-10,0
419,7,-5,0
420,-1,1,1
421,11,1,0
422,3,-3,0
423,16,-20,0
424,0,-5,0
425,-4,9,1
426,-9,15,1
427,0,-4,0
428,-11,14,1
429,-1,-9,0
430,-2,6,1
431,16,-16,0
432,-15,10,1
433,2,0,0
434,4,-2,0
435,-2,-15,0
436,14,-1,0
437,-1,2,1
438,-13,11,1
439,16,-20,0
440,-6,-4,1
441,-6,1,1
442,2,-3,0
443,2,-2,0
444,-7,11,1
445,-6,-7,0
446,-1,9,1
447,-5,7,1
448,5,-15,0
449,20,-17,0
450,17,-16,0
451,-1,6,1
452,12,3,0
453,1,7,1
454,-11,-2,1
455,-8,11,1
456,11,-5,0
457,13,-8,0
458,4,-1,0
459,-7,18,1
460,-2,-2,0
461,13,-8,0
462,14,-2,0
463,9,0,0
464,-1,13,1
465,-9,2,1
466,14,-20,0
467,1,-6,0
468,3,-7,0
469,-4,6,1
470,-10,6,1
471,-3,-1,1
472,12,0,0
473,-6,16,1
474,19,-17,0
475,-10,9,1
476,11,-13,0
477,9,1,0
478,20,-2,0
479,-17,8,1
480,7,-9,0
481,7,5,0
482,10,-7,0
483,1,0,0
484,16,-11,0
485,20,-20,0
486,4,7,1
487,1,-3,0
488,4,-9,0
489,-2,3,1
490,-2,8,1
491,3,-16,0
492,7,-10,0
493,18,-13,0
494,-5,9,1
495,9,-5,0
496,6,-15,0
497,-3,2,1
498,9,-20,0
499,1,-10,0
500,-5,-2,1
501,-7,9,1
502,12,-3,0
503,11,0,0
504,-10,5,1
505,2,-10,0
506,7,1,0
507,19,-20,0
508,-1,13,1
509,-1,-7,0
510,9,-3,0
511,9,6,0
512,0,-4,0
513,12,-9,0
514,-5,6,1
515,3,11,1
516,13,-20,0
517,0,9,1
518,-11,-2,1
519,3,2,0
520,4,-16,0
521,-13,9,1
522,17,-16,0
523,-10,2,1
524,-2,-4,0
525,-8,-1,1
526,-6,3,1
527,2,8,1
528,-2,-1,1
529,20,-20,0
530,3,13,1
531,4,-8,0
532,6,8,1
533,12,-8,0
534,15,-11,0
535,17,-13,0
536,-4,8,1
537,11,-12,0
538,6,-18,0
539,0,-4,0
540,5,-5,0
541,12,-11,0
542,2,5,1
543,3,5,1
544,-5,10,1
545,-6,11,1
546,9,-8,0
547,-1,7,1
548,3,8,1
549,-14,8,1
550,4,-7,0
551,-4,-2,1
552,1,-8,0
553,7,-1,0
554,-6,6,1
555,20,-20,0
556,-4,11,1
557,-1,2,1
558,2,0,0
559,20,-9,0
560,-7,2,1
561,13,-17,0
562,2,5,1
563,20,-20,0
564,-9,6,1
565,-9,11,1
566,2,7,1
567,11,-12,0
568,10,-6,0
569,14,-11,0
570,20,-20,0
571,-13,3,1
572,6,-4,0
573,-3,-4,0
574,10,-10,0
575,2,6,1
576,-6,18,1
577,17,-15,0
578,-5,3,1
579,16,-11,0
580,5,-10,0
581,12,-10,0
582,12,-16,0
583,14,-14,0
584,6,-3,0
585,-8,3,1
586,2,0,0
587,2,6,1
588,-9,10,1
589,-13,16,1
590,8,-5,0
591,19,-12,0
592,0,6,1
593,-12,-6,1
594,-2,-5,0
595,-4,-2,1
596,-1,12,1
597,0,-5,0
598,-5,7,1
599,20,-20,0
600,17,-9,0
601,18,-12,0
602,7,0,0
603,5,-2,0
604,6,-5,0
605,18,-20,0
606,-11,-2,1
607,-9,9,1
608,20,-19,0
609,4,-8,0
610,0,-7,0
611,5,3,0
612,-1,-6,0
613,-10,11,1
614,20,-15,0
615,3,3,0
616,7,-11,0
617,-10,-7,1
618,1,-5,0
619,5,3,0
620,4,8,1
621,1,-4,0
622,1,-1,0
623,1,7,1
624,0,11,1
625,20,-20,0
626,-8,12,1
627,3,2,0
628,5,-1,0
629,20,-19,0
630,-1,-1,0
631,14,-12,0
632,0,-4,0
633,12,-5,0
634,17,-8,0
635,13,-2,0
636,3,12,1
637,16,-10,0
638,-1,2,1
639,2,-4,0
640,0,-2,0
641,3,0,0
642,-11,10,1
643,12,-8,0
644,17,-20,0
645,-7,8,1
646,8,9,1
647,20,-19,0
648,-4,0,1
649,-15,6,1
650,1,-7,0
651,-7,6,1
652,-3,2,1
653,0,3,1
654,-3,7,1
655,0,-8,0
656,12,-4,0
657,-4,15,1
658,8,-9,0
659,4,-3,0
660,-2,3,1
661,11,-13,0
662,-10,11,1
663,-7,-2,1
664,20,-16,0
665,3,6,1
666,-6,10,1
667,4,-9,0
668,2,7,1
669,5,-11,0
670,12,1,0
671,4,8,1
672,-5,11,1
673,-7,1,1
674,-5,13,1
675,-5,-2,1
676,3,4,1
677,-3,2,1
678,-13,-7,1
679,-2,-3,0
680,9,-10,0
681,-3,-6,0
682,20,-20,0
683,9,-1,0
684,-3,-10,0
685,-4,12,1
686,7,5,0
687,-12,10,1
688,-6,9,1
689,-4,-3,1
690,-1,-12,0
691,16,-2,0
692,-7,14,1
693,8,-2,0
694,3,0,0
695,-1,10,1
696,1,-3,0
697,-1,-8,0
698,1,-9,0
699,4,3,0
700,-13,8,1
701,17,1,0
702,-5,20,1
703,9,-6,0
704,15,-5,0
705,20,-19,0
706,2,-5,0
707,0,7,1
708,-5,9,1
709,-4,2,1
710,-7,4,1
711,-4,7,1
712,14,-18,0
713,0,6,1
714,-6,0,1
715,10,-11,0
716,9,1,0
717,-1,-9,0
718,7,-7,0
719,15,-5,0
720,0,7,1
721,-5,-8,0
722,0,7,1
723,2,-1,0
724,3,9,1
725,-2,-1,1
726,0,5,1
727,-2,3,1
728,20,-20,0
729,20,-20,0
730,2,-9,0
731,2,-6,0
732,0,0,0
733,16,-18,0
734,20,-14,0
735,20,-20,0
736,5,-2,0
737,4,-2,0
738,6,-14,0
739,6,-16,0
740,-1,9,1
741,11,0,0
742,10,-6,0
743,-5,3,1
744,3,-3,0
745,17,-7,0
746,1,8,1
747,-4,7,1
748,12,-6,0
749,20,-20,0
750,-9,11,1
751,-2,-3,0
752,-7,14,1
753,4,-2,0
754,20,-2,0
755,1,-3,0
756,20,-11,0
757,-7,-1,1
758,3,2,0
759,15,-2,0
760,20,-11,0
761,-2,15,1
762,-11,10,1
763,-8,6,1
764,20,-20,0
765,15,3,0
766,12,-17,0
767,-6,0,1
768,3,5,1
769,20,-13,0
770,-4,11,1
771,8,5,0
772,-3,1,1
773,-1,-7,0
774,6,0,0
775,20,-12,0
776,11,10,0
777,-12,11,1
778,3,-9,0
779,1,1,0
780,13,1,0
781,13,-8,0
782,4,-19,0
783,-2,4,1
784,18,-10,0
785,1,-15,0
786,10,-10,0
787,-8,3,1
788,7,-8,0
789,-4,-4,0
790,7,-5,0
791,20,-20,0
792,-3,9,1
793,5,-7,0
794,1,-4,0
795,5,-2,0
796,-13,11,1
797,-1,-3,0
798,10,-20,0
799,-12,1,1
800,2,8,1
801,-3,5,1
802,20,-16,0
803,20,-12,0
804,-7,8,1
805,14,0,0
806,17,-20,0
807,-2,15,1
808,0,-8,0
809,3,-3,0
810,8,-11,0
811,-5,6,1
812,14,2,0
813,-8,0,1
814,20,-20,0
815,20,-20,0
816,-10,2,1
817,-7,1,1
818,-3,-5,0
819,-4,-5,0
820,13,-20,0
821,9,-11,0
822,1,0,0
823,20,-20,0
824,-1,-7,0
825,13,-19,0
826,0,-3,0
827,-3,3,1
828,20,-9,0
829,8,-6,0
830,2,3,1
831,2,-5,0
832,-4,-7,0
833,-10,-3,1
834,2,-5,0
835,6,-8,0
836,10,-11,0
837,20,-20,0
838,-12,4,1
839,14,-11,0
840,20,-20,0
841,-12,11,1
842,11,-5,0
843,-5,7,1
844,7,-4,0
845,-7,10,1
846,-8,5,1
847,18,-10,0
848,0,-4,0
849,16,-3,0
850,5,-9,0
851,10,-4,0
852,-6,10,1
853,9,-6,0
854,4,-3,0
855,-7,0,1
856,0,2,1
857,-1,-1,0
858,14,-20,0
859,8,-13,0
860,-5,7,1
861,20,-20,0
862,0,1,1
863,-2,-1,1
864,-2,-3,0
865,19,-5,0
866,14,-8,0
867,-1,-1,0
868,5,-11,0
869,5,-4,0
870,-8,5,1
871,20,-14,0
872,0,3,1
873,6,-6,0
874,-2,12,1
875,16,-3,0
876,-2,8,1
877,1,-8,0
878,6,-5,0
879,-2,10,1
880,-8,10,1
881,8,-8,0
882,-15,19,1
883,-2,0,1
884,10,-14,0
885,16,-20,0
886,-4,6,1
887,3,-5,0
888,18,-18,0
889,-3,9,1
890,4,7,1
891,8,3,0
892,-6,8,1
893,-10,11,1
894,14,-2,0
895,-16,12,1
896,5,8,1
897,-7,-2,1
898,-6,-4,1
899,20,-12,0
900,8,5,0
901,5,-15,0
902,1,0,0
903,-4,-13,0
904,1,-3,0
905,6,-1,0
906,-9,20,1
907,6,-7,0
908,10,-8,0
909,7,-14,0
910,-2,1,1
911,1,1,0
912,0,9,1
913,5,-16,0
914,-1,5,1
915,-6,6,1
916,-7,4,1
917,3,-5,0
918,5,-10,0
919,1,5,1
920,-3,-1,1
921,6,-2,0
922,9,1,0
923,2,11,1
924,-9,13,1
925,1,-6,0
926,-12,11,1
927,20,-20,0
928,-4,-6,0
929,-2,9,1
930,-1,11,1
931,15,-2,0
932,-5,6,1
933,4,-15,0
934,2,-3,0
935,9,-4,0
936,8,6,0
937,20,-13,0
938,6,1,0
939,6,-6,0
940,1,12,1
941,-7,18,1
942,10,-18,0
943,-3,8,1
944,5,1,0
945,-9,2,1
946,19,-3,0
947,-5,7,1
948,6,-15,0
949,18,-6,0
950,-5,4,1
951,9,-5,0
952,18,-2,0
953,7,-14,0
954,-5,5,1
955,8,-1,0
956,1,1,0
957,2,5,1
958,3,-8,0
959,4,-4,0
960,20,-20,0
961,20,-20,0
962,3,9,1
963,3,10,1
964,-2,-8,0
965,7,-6,0
966,1,10,1
967,10,-2,0
968,-1,2,1
969,8,-2,0
970,1,3,1
971,16,-5,0
972,9,11,1
973,16,-2,0
974,0,-15,0
975,7,-15,0
976,20,-15,0
977,17,-13,0
978,5,5,0
979,-3,12,1
980,10,-8,0
981,-2,2,1
982,-7,15,1
983,-2,4,1
984,-10,11,1
985,2,9,1
986,-4,4,1
987,8,2,0
988,-1,-6,0
989,9,-7,0
990,4,-2,0
991,-7,10,1
992,-1,4,1
993,-8,12,1
994,2,-4,0
995,7,-2,0
996,11,-6,0
997,-2,-7,0
998,5,-11,0
999,20,-4,0
1000,1,1,0
1001,10,-15,0
1002,2,-14,0
1003,7,3,0
1004,-7,1,1
1005,-7,9,1
1006,-8,-4,1
1007,17,-7,0
1008,-10,5,1
1009,2,-1,0
1010,15,-10,0
1011,4,-13,0
1012,5,-10,0
1013,3,3,0
1014,2,3,1
1015,0,5,1
1016,20,-5,0
1017,-3,8,1
1018,8,-2,0
1019,10,-5,0
1020,-9,3,1
1021,12,1,0
1022,20,-20,0
1023,-6,12,1
1024,17,-13,0
1025,-1,8,1
1026,7,0,0
1027,3,3,0
1028,6,-4,0
1029,14,-20,0
1030,11,-6,0
1031,5,-17,0
1032,4,-1,0
1033,9,-4,0
1034,12,-7,0
1035,3,-6,0
1036,-5,7,1
1037,-3,-3,0
1038,15,-3,0
1039,3,-7,0
1040,1,3,1
1041,-5,-3,1
1042,1,-2,0
1043,5,-8,0
1044,-5,4,1
1045,16,-10,0
1046,9,-2,0
1047,-14,7,1
1048,-4,2,1
1049,-6,2,1
1050,-2,-10,0
1051,11,-5,0
1052,20,-20,0
1053,14,-18,0
1054,3,-6,0
1055,7,-4,0
1056,6,-19,0
1057,19,-20,0
1058,7,-3,0
1059,0,-11,0
1060,7,-11,0
1061,1,9,1
1062,-8,-7,1
1063,-1,15,1
1064,-1,-5,0
1065,-1,13,1
1066,1,0,0
1067,4,-3,0
1068,2,-2,0
1069,-2,-5,0
1070,4,0,0
1071,3,2,0
1072,3,-5,0
1073,-2,0,1
1074,-7,4,1
1075,3,5,1
1076,0,-6,0
1077,-5,0,1
1078,-4,-4,0
1079,3,-1,0
1080,-20,4,1
1081,20,-20,0
1082,0,-6,0
1083,1,-10,0
1084,13,-17,0
1085,6,-1,0
1086,-3,-4,0
1087,-13,4,1
1088,4,-20,0
1089,-4,6,1
1090,-9,0,1
1091,-8,12,1
1092,-6,-2,1
1093,6,-8,0
1094,-6,12,1
1095,10,0,0
1096,6,-6,0
1097,-1,2,1
1098,5,5,0
1099,-10,2,1
1100,-4,4,1
1101,-11,6,1
1102,2,4,1
1103,-4,-2,1
1104,-5,13,1
1105,9,-4,0
1106,0,1,1
1107,-9,8,1
1108,0,-1,0
1109,11,-1,0
1110,6,0,0
1111,-1,19,1
1112,20,-20,0
1113,4,-20,0
1114,-9,-3,1
1115,2,0,0
1116,17,-14,0
1117,11,-10,0
1118,-5,-8,0
1119,5,-11,0
1120,-8,2,1
1121,-3,11,1
1122,13,-1,0
1123,13,-13,0
1124,-10,10,1
1125,15,-10,0
1126,19,-11,0
1127,9,-11,0
1128,20,-12,0
1129,-11,18,1
1130,-1,0,1
1131,5,0,0
1132,10,-12,0
1133,10,-5,0
1134,9,3,0
1135,-11,17,1
1136,5,-1,0
1137,7,11,1
1138,8,-3,0
1139,-2,5,1
1140,-1,-4,0
1141,14,-20,0
1142,20,-7,0
1143,-4,-5,0
1144,3,0,0
1145,2,-8,0
1146,10,-11,0
1147,16,-15,0
1148,1,5,1
1149,4,-4,0
1150,10,-7,0
1151,4,-9,0
1152,9,5,0
1153,9,-3,0
1154,7,6,0
1155,0,3,1
1156,-3,5,1
1157,9,-17,0
1158,20,-15,0
1159,20,-20,0
1160,20,-15,0
1161,-3,4,1
1162,20,-20,0
1163,-14,7,1
1164,-8,12,1
1165,5,-20,0
1166,9,-18,0
1167,9,-1,0
1168,14,-11,0
1169,0,0,0
1170,7,2,0
1171,-9,1,1
1172,7,-11,0
1173,1,6,1
1174,2,-3,0
1175,-1,0,1
1176,-6,1,1
1177,-6,0,1
1178,1,1,0
1179,17,-15,0
1180,11,-13,0
1181,-6,13,1
1182,8,-2,0
1183,2,-17,0
1184,-2,-3,0
1185,4,-10,0
1186,5,-10,0
1187,7,4,0
1188,0,5,1
1189,-15,4,1
1190,16,-16,0
1191,4,1,0
1192,3,3,0
1193,9,-11,0
1194,-7,10,1
1195,8,-6,0
1196,-2,5,1
1197,20,-20,0
1198,-11,8,1
1199,20,-20,0
1200,-9,5,1
1201,14,-11,0
1202,-11,16,1
1203,7,-6,0
1204,0,-1,0
1205,-12,10,1
1206,18,-19,0
1207,2,7,1
1208,-1,-6,0
1209,-4,1,1
1210,-1,0,1
1211,0,-5,0
1212,7,-5,0
1213,-2,2,1
1214,15,-4,0
1215,20,-3,0
1216,-13,10,1
1217,5,8,1
1218,2,12,1
1219,2,-5,0
1220,0,6,1
1221,5,-8,0
1222,15,-6,0
1223,13,-9,0
1224,20,-20,0
1225,-3,16,1
1226,14,0,0
1227,7,1,0
1228,-2,0,1
1229,1,-4,0
1230,7,-10,0
1231,20,-20,0
1232,2,6,1
1233,5,-10,0
1234,12,-18,0
1235,1,5,1
1236,-9,8,1
1237,-3,5,1
1238,-7,18,1
1239,-6,-1,1
1240,9,-14,0
1241,0,3,1
1242,-4,-8,0
1243,-1,2,1
1244,-3,-4,0
1245,-6,19,1
1246,20,-20,0
1247,-4,5,1
1248,17,-14,0
1249,10,-1,0
1250,1,-4,0
1251,20,-20,0
1252,20,-19,0
1253,2,-11,0
1254,-3,4,1
1255,13,-7,0
1256,20,-20,0
1257,1,-13,0
1258,-8,-6,1
1259,20,-12,0
1260,10,3,0
1261,-5,3,1
1262,18,-16,0
1263,4,1,0
1264,4,-5,0
1265,9,-2,0
1266,-11,13,1
1267,-5,0,1
1268,-5,7,1
1269,-5,13,1
1270,12,-9,0
1271,-10,14,1
1272,15,-11,0
1273,-6,-3,1
1274,3,3,0
1275,6,-4,0
1276,1,-1,0
1277,-2,3,1
1278,-1,6,1
1279,4,4,0
1280,15,-20,0
1281,10,-7,0
1282,3,-8,0
1283,-8,2,1
1284,-2,-3,0
1285,20,-12,0
1286,18,-20,0
1287,18,-15,0
1288,18,-8,0
1289,-1,1,1
1290,2,-2,0
1291,11,6,0
1292,12,0,0
1293,8,-12,0
1294,-10,5,1
1295,11,7,0
1296,7,-7,0
1297,3,8,1
1298,2,-7,0
1299,20,-19,0
1300,20,-12,0
1301,3,5,1
1302,1,8,1
1303,0,4,1
1304,18,-19,0
1305,-2,2,1
1306,-2,3,1
1307,0,2,1
1308,5,-11,0
1309,-8,6,1
1310,-12,-5,1
1311,0,4,1
1312,-5,14,1
1313,-1,4,1
1314,-12,5,1
1315,-11,12,1
1316,-3,-2,1
1317,-7,5,1
1318,-3,9,1
1319,17,-20,0
1320,6,-6,0
1321,-3,0,1
1322,-1,1,1
1323,-8,6,1
1324,1,-17,0
1325,12,-17,0
1326,-5,12,1
1327,-1,7,1
1328,20,-11,0
1329,16,-8,0
1330,3,-2,0
1331,17,-19,0
1332,-12,11,1
1333,4,-1,0
1334,8,6,0
1335,1,-2,0
1336,7,-11,0
1337,-3,-5,0
1338,2,0,0
1339,12,-9,0
1340,20,-19,0
1341,13,-10,0
1342,20,-20,0
1343,-1,8,1
1344,2,2,0
1345,-1,11,1
1346,20,0,0
1347,-3,-4,0
1348,15,-5,0
1349,20,-20,0
1350,-7,7,1
1351,-5,9,1
1352,13,-5,0
1353,-1,6,1
1354,20,-17,0
1355,12,-11,0
1356,6,3,0
1357,2,-4,0
1358,-7,-1,1
1359,20,-20,0
1360,2,-6,0
1361,10,-11,0
1362,8,-12,0
1363,-3,16,1
1364,16,-4,0
1365,-7,-12,0
1366,2,1,0
1367,-4,6,1
1368,13,-15,0
1369,5,-5,0
1370,6,-2,0
1371,-8,2,1
1372,-7,14,1
1373,-1,3,1
1374,-3,6,1
1375,-8,9,1
1376,0,6,1
1377,-3,5,1
1378,6,-1,0
1379,-12,11,1
1380,1,-2,0
1381,6,0,0
1382,7,-19,0
1383,-2,3,1
1384,5,4,0
1385,6,-11,0
1386,4,-12,0
1387,3,-2,0
1388,-17,-4,1
1389,-1,-7,0
1390,6,-17,0
1391,-6,3,1
1392,19,-20,0
1393,10,-17,0
1394,-1,-6,0
1395,2,5,1
1396,20,-20,0
1397,9,-18,0
1398,-5,7,1
1399,8,0,0
1400,20,0,0
1401,9,8,0
1402,0,-7,0
1403,8,-6,0
1404,-12,20,1
1405,15,-10,0
1406,10,-8,0
1407,0,4,1
1408,-3,-3,0
1409,1,-5,0
1410,19,-11,0
1411,-13,8,1
1412,2,-1,0
1413,2,0,0
1414,10,-2,0
1415,11,8,0
1416,0,9,1
1417,-6,-5,1
1418,0,-1,0
1419,2,4,1
1420,2,0,0
1421,3,4,1
1422,20,-7,0
1423,1,3,1
1424,-2,4,1
1425,10,2,0
1426,20,-16,0
1427,-5,-3,1
1428,-3,-2,1
1429,2,-15,0
1430,15,-7,0
1431,-9,-3,1
1432,8,-6,0
1433,0,2,1
1434,-4,13,1
1435,11,-12,0
1436,20,-20,0
1437,6,1,0
1438,2,1,0
1439,20,-20,0
1440,-4,5,1
1441,-6,4,1
1442,0,8,1
1443,13,-14,0
1444,-7,6,1
1445,20,-19,0
1446,-8,9,1
1447,-9,10,1
1448,14,-19,0
1449,-6,18,1
1450,14,-7,0
1451,19,-10,0
1452,19,-5,0
1453,-10,-1,1
1454,0,17,1
1455,2,8,1
1456,19,-20,0
1457,-7,1,1
1458,-10,3,1
1459,4,6,1
1460,18,-20,0
1461,20,-16,0
1462,10,-6,0
1463,9,1,0
1464,4,-6,0
1465,-14,13,1
1466,2,2,0
1467,5,3,0
1468,9,0,0
1469,5,-10,0
1470,-11,0,1
1471,2,-2,0
1472,15,-13,0
1473,15,-15,0
1474,-5,4,1
1475,1,-2,0
1476,-10,11,1
1477,11,-3,0
1478,-7,4,1
1479,-6,7,1
1480,20,-20,0
1481,1,4,1
1482,2,7,1
1483,15,-18,0
1484,8,0,0
1485,11,5,0
1486,8,-4,0
1487,2,-7,0
1488,6,4,0
1489,3,-1,0
1490,-2,7,1
1491,12,-8,0
1492,0,-8,0
1493,2,1,0
1494,-1,2,1
1495,6,-12,0
1496,-4,3,1
1497,20,-9,0
1498,-7,-11,0
1499,16,-20,0
1500,5,3,0
1501,-3,11,1
1502,4,-2,0
1503,-3,5,1
1504,4,-11,0
1505,18,-4,0
1506,0,-3,0
1507,3,-1,0
1508,4,2,0
1509,5,-1,0
1510,3,8,1
1511,0,5,1
