sample_index,Class_0,Class_1,predicted_label
313,10,-32,0
314,26,-28,0
315,21,-21,0
316,34,-38,0
317,29,-50,0
318,15,-10,0
319,45,-50,0
320,25,-36,0
321,40,-18,0
322,33,-8,0
323,32,-12,0
324,26,-20,0
325,50,-50,0
326,35,-49,0
327,28,-38,0
328,21,-10,0
329,34,-23,0
330,23,-21,0
331,33,-46,0
332,31,-30,0
333,36,-50,0
334,27,-50,0
335,39,-32,0
336,40,-28,0
337,21,-31,0
338,34,-33,0
339,22,-39,0
340,25,-30,0
341,33,-15,0
342,50,-48,0
343,50,-35,0
344,37,-50,0
345,36,-17,0
346,39,-50,0
347,43,-35,0
348,43,-33,0
349,29,-19,0
350,19,-12,0
351,22,-31,0
352,23,-22,0
353,41,-19,0
354,21,-17,0
355,50,-31,0
356,49,-39,0
357,35,-22,0
358,48,-45,0
359,22,-25,0
360,29,-30,0
361,19,-25,0
362,32,-28,0
363,37,-31,0
364,50,-50,0
365,33,-45,0
366,34,-39,0
367,29,-24,0
368,39,-50,0
369,49,-42,0
370,22,-31,0
371,31,-29,0
372,33,-18,0
373,32,-25,0
374,38,-32,0
375,41,-42,0
376,24,-20,0
377,32,-40,0
378,34,-35,0
379,25,-39,0
380,30,-50,0
381,20,-22,0
382,45,-22,0
383,44,-37,0
384,42,-26,0
385,40,-33,0
386,26,-29,0
387,43,-32,0
388,33,-39,0
389,38,-31,0
390,35,-25,0
391,16,-25,0
392,42,-28,0
393,43,-24,0
394,39,-24,0
395,44,-23,0
396,50,-43,0
397,44,-50,0
398,24,-40,0
399,34,-40,0
400,31,-27,0
401,33,-20,0
402,24,-34,0
403,31,-38,0
404,18,-41,0
405,26,-25,0
406,41,-46,0
407,35,-26,0
408,19,-21,0
409,37,-7,0
410,28,-18,0
411,20,-37,0
412,29,-14,0
413,33,-27,0
414,25,-12,0
415,34,-42,0
416,24,-24,0
417,42,-34,0
418,31,-35,0
419,30,-34,0
420,31,-29,0
421,17,-28,0
422,16,-14,0
423,49,-47,0
424,38,-50,0
425,37,-32,0
426,43,1,0
427,41,-20,0
428,23,-12,0
429,17,-48,0
430,24,-15,0
431,38,-32,0
432,33,-50,0
433,45,-30,0
434,29,-24,0
435,27,-33,0
436,34,-24,0
437,20,-27,0
438,50,-29,0
439,19,-39,0
440,17,3,0
441,16,-23,0
442,37,-27,0
443,30,-27,0
444,17,-21,0
445,50,-38,0
446,9,-21,0
447,41,-45,0
448,23,-6,0
449,49,-38,0
450,35,-40,0
451,20,-26,0
452,20,-20,0
453,32,-44,0
454,36,0,0
455,37,-50,0
456,25,-50,0
457,50,-33,0
458,50,-32,0
459,33,-42,0
460,41,-17,0
461,24,-32,0
462,36,-26,0
463,41,-47,0
464,40,-23,0
465,32,-34,0
466,35,-26,0
467,18,-27,0
468,32,-10,0
469,41,-50,0
470,49,-35,0
471,27,-29,0
472,34,-17,0
473,29,-20,0
474,20,-43,0
475,20,-8,0
476,22,-36,0
477,13,-4,0
478,2,-1,0
479,22,-9,0
480,31,-24,0
481,27,-36,0
482,19,-25,0
483,50,-50,0
484,27,-24,0
485,23,-13,0
486,33,-39,0
487,48,-28,0
488,43,-49,0
489,22,-11,0
490,34,-50,0
491,34,-28,0
492,32,-11,0
493,50,-43,0
494,17,-9,0
495,28,-19,0
496,38,-48,0
497,49,-48,0
498,34,-38,0
499,30,-43,0
500,44,-39,0
501,26,-40,0
502,50,-19,0
503,49,-38,0
504,49,-48,0
505,21,-36,0
506,40,-27,0
507,50,-50,0
508,31,-29,0
509,27,-6,0
510,35,-50,0
511,50,-48,0
512,25,-24,0
513,30,-25,0
514,24,-13,0
515,38,-41,0
516,39,-18,0
517,33,-25,0
518,31,-23,0
519,31,-36,0
520,50,-39,0
521,36,-45,0
522,32,-40,0
523,50,-36,0
524,47,-48,0
525,33,-31,0
526,31,-34,0
527,32,-29,0
528,50,-40,0
529,35,-20,0
530,33,-30,0
531,50,-44,0
532,48,-42,0
533,33,-27,0
534,28,-31,0
535,44,-10,0
536,24,-36,0
537,41,-33,0
538,49,-31,0
539,37,-30,0
540,36,-28,0
541,28,-26,0
542,29,-22,0
543,22,-8,0
544,24,-50,0
545,21,-42,0
546,37,-14,0
547,24,-19,0
548,32,-33,0
549,15,-7,0
550,44,-47,0
551,40,-26,0
552,45,-48,0
553,24,-18,0
554,21,-15,0
555,39,-28,0
556,47,-22,0
557,43,-26,0
558,37,-38,0
559,38,-38,0
560,24,-22,0
561,39,-50,0
562,47,-17,0
563,33,-23,0
564,20,-49,0
565,25,-36,0
566,45,-49,0
567,35,-20,0
568,39,-43,0
569,25,-16,0
570,37,-50,0
571,34,-14,0
572,31,-28,0
573,19,-28,0
574,32,-20,0
575,45,-33,0
576,36,-48,0
577,36,-35,0
578,36,-29,0
579,49,-25,0
580,22,-16,0
581,50,-49,0
582,36,-44,0
583,50,-50,0
584,11,-21,0
585,19,-28,0
586,36,-39,0
587,18,-36,0
588,50,-50,0
589,38,-25,0
590,29,-25,0
591,28,-11,0
592,34,-21,0
593,44,-23,0
594,31,-44,0
595,19,-23,0
596,31,-25,0
597,47,-44,0
598,23,-9,0
599,50,-21,0
600,28,-18,0
601,30,-28,0
602,36,-17,0
603,21,-10,0
604,28,-34,0
605,25,-49,0
606,34,-41,0
607,41,-44,0
608,13,-29,0
609,27,-26,0
610,42,-50,0
611,42,-18,0
612,50,-37,0
613,43,-15,0
614,37,-30,0
615,35,-32,0
616,28,-14,0
617,50,-40,0
618,50,-42,0
619,44,-42,0
620,21,-7,0
621,19,-33,0
622,34,-26,0
623,31,-25,0
624,25,-37,0
625,31,-27,0
626,44,-44,0
627,43,-26,0
628,33,-34,0
629,18,-8,0
630,28,-50,0
631,48,-45,0
632,26,-19,0
633,31,-25,0
634,11,-13,0
635,41,-31,0
636,20,-13,0
637,41,-35,0
638,50,-49,0
639,7,-24,0
640,24,-40,0
641,40,-49,0
642,44,-33,0
643,46,-34,0
644,40,-33,0
645,20,-11,0
646,30,-10,0
647,14,-11,0
648,20,-17,0
649,19,-31,0
650,30,-31,0
651,18,-26,0
652,17,1,0
653,42,-26,0
654,35,-50,0
655,39,-38,0
656,41,-43,0
657,39,-28,0
658,17,-32,0
659,34,-43,0
660,18,-24,0
661,33,-37,0
662,31,-36,0
663,30,-42,0
664,34,-19,0
665,47,-43,0
666,41,-30,0
667,41,-50,0
668,29,-13,0
669,24,-34,0
670,41,-21,0
671,29,-24,0
672,41,-29,0
673,15,-6,0
674,18,-30,0
675,26,-30,0
676,40,-38,0
677,22,-35,0
678,30,-17,0
679,25,-14,0
680,34,-7,0
681,50,-27,0
682,16,-24,0
683,32,-19,0
684,36,-38,0
685,46,-44,0
686,42,-41,0
687,49,-50,0
688,33,-18,0
689,27,-30,0
690,27,-45,0
691,34,-27,0
692,16,-29,0
693,25,-29,0
694,49,-42,0
695,29,-40,0
696,25,-25,0
697,19,-30,0
698,21,-25,0
699,37,-28,0
700,22,-19,0
701,50,-50,0
702,43,-43,0
703,20,-19,0
704,34,-50,0
705,35,-15,0
706,22,-19,0
707,31,-26,0
708,39,-25,0
709,24,-43,0
710,49,-45,0
711,19,-24,0
712,16,-30,0
713,40,-44,0
714,38,-38,0
715,21,-17,0
716,30,-37,0
717,32,-8,0
718,50,-50,0
719,5,-20,0
720,26,-40,0
721,30,-33,0
722,16,-25,0
723,30,-40,0
724,26,-12,0
725,22,-26,0
726,29,-38,0
727,37,-35,0
728,49,-47,0
729,36,-40,0
730,35,-23,0
731,50,-32,0
732,34,8,0
733,42,-28,0
734,20,-39,0
735,25,-13,0
736,34,-25,0
737,18,-27,0
738,36,-48,0
739,24,-18,0
740,20,-42,0
741,50,-41,0
742,16,-35,0
743,35,-29,0
744,39,-50,0
745,46,-50,0
746,27,-19,0
747,37,-19,0
748,30,-32,0
749,46,-20,0
750,32,-27,0
751,48,-43,0
752,46,-45,0
753,50,-43,0
754,17,-9,0
755,31,-49,0
756,38,-38,0
757,39,-30,0
758,20,-39,0
759,29,-22,0
760,20,-3,0
761,41,-21,0
762,20,-10,0
763,46,-30,0
764,35,-45,0
765,24,-21,0
766,50,-39,0
767,47,-35,0
768,45,-34,0
769,34,-20,0
770,19,-35,0
771,44,-31,0
772,16,-36,0
773,18,-21,0
774,28,-26,0
775,20,-28,0
776,17,-22,0
777,36,-5,0
778,7,-22,0
779,10,-26,0
780,21,-11,0
781,31,-45,0
782,34,-31,0
783,38,-38,0
784,36,-50,0
785,34,-50,0
786,25,-21,0
787,37,-38,0
788,42,-40,0
789,42,-19,0
790,23,-25,0
791,30,-34,0
792,39,-30,0
793,28,-44,0
794,27,-29,0
795,21,-21,0
796,41,-30,0
797,31,-39,0
798,29,-33,0
799,35,-29,0
800,46,-41,0
801,34,-37,0
802,27,-42,0
803,9,-13,0
804,49,-8,0
805,20,-32,0
806,12,-36,0
807,44,-33,0
808,17,-32,0
809,20,-19,0
810,50,-50,0
811,43,-14,0
812,32,-38,0
813,50,-44,0
814,31,-37,0
815,24,-26,0
816,37,-28,0
817,11,-18,0
818,34,-21,0
819,43,-38,0
820,11,-10,0
821,32,-33,0
822,47,-50,0
823,-4,-20,0
824,22,-39,0
825,33,-24,0
826,43,-50,0
827,16,-36,0
828,30,-39,0
829,15,-33,0
830,24,-22,0
831,40,-14,0
832,27,-32,0
833,32,-43,0
834,50,-49,0
835,20,-21,0
836,43,-36,0
837,27,-29,0
838,29,-30,0
839,23,-16,0
840,44,-21,0
841,27,-13,0
842,33,-26,0
843,19,-29,0
844,28,-15,0
845,32,-37,0
846,31,-47,0
847,39,-25,0
848,16,1,0
849,30,-38,0
850,29,-39,0
851,23,-28,0
852,27,-36,0
853,26,-26,0
854,37,-18,0
855,18,-44,0
856,37,-50,0
857,50,-24,0
858,12,-32,0
859,15,-19,0
860,30,-28,0
861,33,-14,0
862,32,-46,0
863,23,-18,0
864,15,-27,0
865,49,-36,0
866,43,-38,0
867,41,-47,0
868,38,-33,0
869,23,-17,0
870,28,-41,0
871,20,-23,0
872,29,-23,0
873,20,-47,0
874,40,-50,0
875,30,-34,0
876,37,-26,0
877,30,-33,0
878,50,-32,0
879,38,-50,0
880,50,-48,0
881,32,-31,0
882,25,-25,0
883,36,-33,0
884,23,-33,0
885,48,-41,0
886,35,-47,0
887,43,-24,0
888,32,-26,0
889,19,-22,0
890,34,-43,0
891,36,-32,0
892,37,-36,0
893,40,-40,0
894,50,-38,0
895,50,-50,0
896,47,-48,0
897,11,-10,0
898,42,-15,0
899,36,-19,0
900,36,-14,0
901,34,-20,0
902,26,-33,0
903,24,-17,0
904,32,-17,0
905,20,-22,0
906,29,-8,0
907,21,-16,0
908,28,-42,0
909,34,-27,0
910,21,-21,0
911,26,-9,0
912,40,-41,0
913,19,-23,0
914,31,-36,0
915,35,-50,0
916,41,-31,0
917,19,-24,0
918,13,-21,0
919,37,-25,0
920,12,-26,0
921,20,-31,0
922,13,-25,0
923,50,-48,0
924,25,-29,0
925,16,-25,0
926,36,-30,0
927,50,-50,0
928,10,-17,0
929,5,-30,0
930,34,-44,0
931,34,-20,0
932,32,-37,0
933,30,-48,0
934,50,-43,0
935,22,-14,0
936,36,-37,0
937,37,-30,0
938,27,-42,0
939,36,-30,0
940,24,-17,0
941,24,-14,0
942,29,-24,0
943,38,-43,0
944,47,-31,0
945,21,-47,0
946,32,-43,0
947,49,-50,0
948,27,-26,0
949,39,-13,0
950,14,-12,0
951,50,-50,0
952,50,-13,0
953,27,-37,0
954,29,-17,0
955,13,-33,0
956,43,-50,0
957,50,-47,0
958,32,-32,0
959,50,-31,0
960,45,-48,0
961,36,-18,0
962,29,-25,0
963,45,-50,0
964,27,-28,0
965,22,-29,0
966,38,-24,0
967,50,-50,0
968,15,-20,0
969,42,-36,0
970,38,-46,0
971,40,-32,0
972,7,-19,0
973,31,-22,0
974,34,-40,0
975,27,-40,0
976,39,-46,0
977,27,-28,0
978,48,-17,0
979,31,-27,0
980,43,-20,0
981,30,-31,0
982,40,-38,0
983,31,-9,0
984,40,-39,0
985,38,-25,0
986,16,-29,0
987,47,-36,0
988,42,-40,0
989,37,-31,0
990,29,-38,0
991,23,-45,0
992,42,-35,0
993,40,-50,0
994,26,-28,0
995,33,-30,0
996,23,-10,0
997,32,-10,0
998,36,-20,0
999,48,-13,0
1000,31,-13,0
1001,35,-33,0
1002,22,-12,0
1003,36,-19,0
1004,18,-38,0
1005,24,-30,0
1006,25,-12,0
1007,28,-24,0
1008,19,-21,0
1009,13,-35,0
1010,35,-39,0
1011,28,-23,0
1012,20,-34,0
1013,34,-12,0
1014,14,-24,0
1015,36,-50,0
1016,43,-23,0
1017,35,-18,0
1018,11,-24,0
1019,50,-50,0
1020,48,-45,0
1021,27,-32,0
1022,13,-20,0
1023,24,-39,0
1024,18,-12,0
1025,43,-41,0
1026,11,-18,0
1027,50,-47,0
1028,38,-41,0
1029,48,-43,0
1030,45,-50,0
1031,42,-31,0
1032,28,-35,0
1033,26,5,0
1034,45,-50,0
1035,19,-27,0
1036,22,-37,0
1037,26,-30,0
1038,42,-26,0
1039,41,-49,0
1040,50,-30,0
1041,41,-40,0
1042,33,-14,0
1043,37,-39,0
1044,33,-25,0
1045,49,-41,0
1046,25,-28,0
1047,20,-35,0
1048,28,-25,0
1049,50,-49,0
1050,34,-17,0
1051,44,-31,0
1052,47,-38,0
1053,46,-34,0
1054,35,-18,0
1055,26,-20,0
1056,37,-44,0
1057,45,-26,0
1058,33,-12,0
1059,31,-25,0
1060,38,-41,0
1061,15,-24,0
1062,48,-50,0
1063,31,-36,0
1064,12,-32,0
1065,28,-36,0
1066,23,-28,0
1067,27,-44,0
1068,18,-23,0
1069,24,-31,0
1070,41,-31,0
1071,28,2,0
1072,38,-25,0
1073,22,-27,0
1074,38,-32,0
1075,25,-26,0
1076,14,-20,0
1077,42,-31,0
1078,25,-21,0
1079,38,-46,0
1080,18,-15,0
1081,26,-46,0
1082,27,-30,0
1083,32,-29,0
1084,30,-29,0
1085,41,-28,0
1086,40,-20,0
1087,24,-27,0
1088,42,-29,0
1089,16,-22,0
1090,22,-21,0
1091,28,-31,0
1092,29,-37,0
1093,23,-21,0
1094,19,-12,0
1095,42,-37,0
1096,42,-7,0
1097,36,-30,0
1098,50,-25,0
1099,24,-31,0
1100,30,-29,0
1101,39,-18,0
1102,29,-26,0
1103,41,-12,0
1104,29,-15,0
1105,34,-32,0
1106,20,-18,0
1107,27,-29,0
1108,31,-35,0
1109,43,-48,0
1110,23,-26,0
1111,50,-50,0
1112,19,6,0
1113,46,-44,0
1114,27,-50,0
1115,32,-32,0
1116,18,-20,0
1117,50,-42,0
1118,28,-28,0
1119,43,-40,0
1120,44,-33,0
1121,49,-48,0
1122,48,-33,0
1123,42,-49,0
1124,41,-44,0
1125,32,-33,0
1126,25,-46,0
1127,33,-30,0
1128,17,-39,0
1129,26,-50,0
1130,23,-24,0
1131,35,-42,0
1132,34,-18,0
1133,28,-22,0
1134,33,-19,0
1135,26,-25,0
1136,40,-29,0
1137,20,-23,0
1138,36,-25,0
1139,16,-22,0
1140,41,-20,0
1141,41,-50,0
1142,50,-33,0
1143,38,-42,0
1144,26,-33,0
1145,38,-42,0
1146,37,-32,0
1147,46,-21,0
1148,33,-13,0
1149,39,-50,0
1150,33,-38,0
1151,31,-25,0
1152,50,-50,0
1153,23,-13,0
1154,19,-41,0
1155,45,-47,0
1156,50,-50,0
1157,21,-18,0
1158,32,-46,0
1159,50,-50,0
1160,41,-41,0
1161,41,-34,0
1162,14,-20,0
1163,23,-15,0
1164,42,-34,0
1165,50,-50,0
1166,35,-45,0
1167,24,-26,0
1168,50,-29,0
1169,21,-19,0
1170,22,-49,0
1171,8,-29,0
1172,34,-35,0
1173,9,-24,0
1174,34,-31,0
1175,18,-15,0
1176,28,-40,0
1177,26,-22,0
1178,27,-22,0
1179,28,-35,0
1180,33,-35,0
1181,27,-24,0
1182,43,-29,0
1183,29,-15,0
1184,44,-32,0
1185,32,-23,0
1186,15,-19,0
1187,42,-46,0
1188,34,-22,0
1189,41,-35,0
1190,25,-25,0
1191,46,-39,0
1192,14,-12,0
1193,20,-33,0
1194,38,-28,0
1195,26,-38,0
1196,50,-50,0
1197,38,-3,0
1198,50,-50,0
1199,50,-33,0
1200,18,-24,0
1201,36,-30,0
1202,18,-47,0
1203,19,-29,0
1204,45,-28,0
1205,39,-14,0
1206,24,-22,0
1207,26,-19,0
1208,25,-38,0
1209,40,-50,0
1210,50,-50,0
1211,41,-33,0
1212,41,-41,0
1213,27,-17,0
1214,21,-16,0
1215,28,-50,0
1216,20,-18,0
1217,40,-38,0
1218,28,-44,0
1219,12,-23,0
1220,50,-50,0
1221,16,-12,0
1222,24,-30,0
1223,-4,-26,0
1224,36,-37,0
1225,19,-32,0
1226,45,-49,0
1227,30,-25,0
1228,13,-34,0
1229,40,-50,0
1230,13,-18,0
1231,34,-27,0
1232,20,-29,0
1233,38,-39,0
1234,30,-28,0
1235,37,-45,0
1236,27,-33,0
1237,10,-38,0
1238,27,-29,0
1239,50,-29,0
1240,37,-50,0
1241,19,-26,0
1242,34,-41,0
1243,42,-19,0
1244,42,-50,0
1245,16,-25,0
1246,31,-16,0
1247,33,-39,0
1248,38,-41,0
1249,40,-42,0
1250,30,-23,0
1251,27,-16,0
1252,48,-50,0
1253,17,-26,0
1254,32,-50,0
1255,20,-35,0
1256,35,-39,0
1257,35,-44,0
1258,16,-11,0
1259,24,-39,0
1260,33,-20,0
1261,36,-36,0
1262,45,-47,0
1263,24,-31,0
1264,27,-27,0
1265,34,-22,0
1266,36,-39,0
1267,37,-30,0
1268,35,-34,0
1269,50,-50,0
1270,17,-36,0
1271,16,-35,0
1272,26,-41,0
1273,21,-40,0
1274,11,-25,0
1275,22,-34,0
1276,36,-29,0
1277,22,-40,0
1278,31,-50,0
1279,20,-39,0
1280,34,-39,0
1281,50,-42,0
1282,30,-38,0
1283,37,-37,0
1284,24,-22,0
1285,31,-22,0
1286,23,-30,0
1287,50,-50,0
1288,39,-19,0
1289,29,-35,0
1290,25,-28,0
1291,43,-34,0
1292,26,-40,0
1293,18,-45,0
1294,45,-36,0
1295,41,-34,0
1296,38,-50,0
1297,30,-50,0
1298,18,-27,0
1299,34,-40,0
1300,16,-31,0
1301,34,-50,0
1302,42,-44,0
1303,50,-15,0
1304,23,-13,0
1305,43,-39,0
1306,25,-46,0
1307,15,-26,0
1308,41,-29,0
1309,31,-18,0
1310,34,-28,0
1311,31,-12,0
1312,34,-19,0
1313,19,-28,0
1314,31,-16,0
1315,43,-16,0
1316,29,-30,0
1317,9,-50,0
1318,43,-30,0
1319,44,-48,0
1320,25,-34,0
1321,39,-50,0
1322,50,-38,0
1323,31,-27,0
1324,33,-28,0
1325,35,-41,0
1326,33,-12,0
1327,44,-37,0
1328,38,-50,0
1329,42,-36,0
1330,24,-39,0
1331,41,-25,0
1332,35,-26,0
1333,27,-34,0
1334,48,-44,0
1335,28,-27,0
1336,31,-29,0
1337,26,-50,0
1338,14,-38,0
1339,29,-41,0
1340,31,-47,0
1341,22,-42,0
1342,23,-21,0
1343,20,-13,0
1344,31,-28,0
1345,35,-32,0
1346,50,-33,0
1347,39,-32,0
1348,40,-38,0
1349,46,-16,0
1350,42,-50,0
1351,11,-35,0
1352,24,-30,0
1353,11,-28,0
1354,27,-35,0
1355,17,-18,0
1356,33,-28,0
1357,37,-30,0
1358,28,-39,0
1359,42,-36,0
1360,34,-27,0
1361,35,-50,0
1362,41,-48,0
1363,25,-31,0
1364,36,-26,0
1365,36,-43,0
1366,35,-25,0
1367,21,-24,0
1368,27,-29,0
1369,13,-28,0
1370,47,-42,0
1371,19,-26,0
1372,35,-30,0
1373,38,-15,0
1374,27,-25,0
1375,19,-33,0
1376,-1,-22,0
1377,32,-42,0
1378,29,-28,0
1379,30,-32,0
1380,50,-50,0
1381,49,-42,0
1382,21,-33,0
1383,41,-49,0
1384,7,-21,0
1385,32,-23,0
1386,46,-50,0
1387,38,-36,0
1388,38,-38,0
1389,26,-42,0
1390,30,-17,0
1391,50,-50,0
1392,14,-15,0
1393,27,-8,0
1394,25,-42,0
1395,31,-33,0
1396,19,-29,0
1397,21,-29,0
1398,40,-37,0
1399,27,-11,0
1400,21,-21,0
1401,41,-30,0
1402,50,-50,0
1403,40,-27,0
1404,36,-31,0
1405,14,-16,0
1406,31,-32,0
1407,-6,-31,0
1408,43,-43,0
1409,22,-39,0
1410,16,-26,0
1411,26,-28,0
1412,42,-42,0
1413,50,-50,0
1414,46,-39,0
1415,19,-35,0
1416,23,-15,0
1417,25,-14,0
1418,50,-35,0
1419,35,-30,0
1420,28,-28,0
1421,30,-38,0
1422,23,-22,0
1423,50,-41,0
1424,40,-18,0
1425,42,-30,0
1426,21,-29,0
1427,50,-50,0
1428,38,-21,0
1429,21,-38,0
1430,42,-22,0
1431,35,-43,0
1432,38,-33,0
1433,21,-25,0
1434,22,-37,0
1435,25,-50,0
1436,32,-29,0
1437,42,-48,0
1438,39,-20,0
1439,32,-25,0
1440,40,-37,0
1441,15,-13,0
1442,19,-20,0
1443,32,-20,0
1444,44,-41,0
1445,26,-32,0
1446,41,-18,0
1447,26,-15,0
1448,50,-49,0
1449,40,-47,0
1450,38,-44,0
1451,35,-43,0
1452,26,-27,0
1453,50,-45,0
1454,50,-41,0
1455,32,-32,0
1456,31,-18,0
1457,13,-10,0
1458,30,-23,0
1459,35,-41,0
1460,29,-29,0
1461,37,-23,0
1462,39,-44,0
1463,22,-36,0
1464,34,-34,0
1465,31,-6,0
1466,33,-46,0
1467,41,-43,0
1468,31,-12,0
1469,42,-26,0
1470,32,-19,0
1471,19,-30,0
1472,23,-38,0
1473,28,-39,0
1474,39,-42,0
1475,40,-39,0
1476,40,-21,0
1477,41,-44,0
1478,50,-36,0
1479,42,-29,0
1480,32,-36,0
1481,39,-48,0
1482,21,-48,0
1483,36,-43,0
1484,13,-44,0
1485,45,-19,0
1486,34,-39,0
1487,45,-44,0
1488,38,-35,0
1489,50,-10,0
1490,30,-31,0
1491,45,-40,0
1492,48,-36,0
1493,28,-21,0
1494,35,-25,0
1495,30,-35,0
